"","subject","culture","task_name","task_info","trial_info","resp_type","resp"
"20334","SS1609908914854","CN","FD","FD","images/free_description/04-squirrel.jpg","imada_focal_description",0
"20335","SS1609908914854","CN","FD","FD","images/free_description/04-squirrel.jpg","full_bckgrd_description",4
"20336","SS1609908914854","CN","FD","FD","images/free_description/04-squirrel.jpg","full_focal_description",1
"20337","SS1609908914854","CN","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20338","SS1609908914854","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",2
"20339","SS1609908914854","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",1
"20340","SS1609908914854","CN","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",4
"20341","SS1609908914854","CN","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",3
"20342","SS1609908998401","CN","FD","FD","images/free_description/05-tiger.jpg","first_mention_focal",1
"20343","SS1609908998401","CN","FD","FD","images/free_description/05-tiger.jpg","imada_bckgrd_description",0
"20344","SS1609908998401","CN","FD","FD","images/free_description/05-tiger.jpg","imada_focal_description",0
"20345","SS1609908998401","CN","FD","FD","images/free_description/05-tiger.jpg","full_bckgrd_description",1
"20346","SS1609908998401","CN","FD","FD","images/free_description/05-tiger.jpg","full_focal_description",5
"20347","SS1609908998401","CN","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20348","SS1609908998401","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",2
"20349","SS1609908998401","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",0
"20350","SS1609908998401","CN","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",4
"20351","SS1609908998401","CN","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",2
"20352","SS1609908998401","CN","FD","FD","images/free_description/06-train-red.jpg","first_mention_focal",1
"20353","SS1609908998401","CN","FD","FD","images/free_description/06-train-red.jpg","imada_bckgrd_description",0
"20354","SS1609908998401","CN","FD","FD","images/free_description/06-train-red.jpg","imada_focal_description",0
"20355","SS1609908998401","CN","FD","FD","images/free_description/06-train-red.jpg","full_bckgrd_description",1
"20356","SS1609908998401","CN","FD","FD","images/free_description/06-train-red.jpg","full_focal_description",4
"20357","SS1609908998401","CN","FD","FD","images/free_description/02-bike.jpg","first_mention_focal",1
"20358","SS1609908998401","CN","FD","FD","images/free_description/02-bike.jpg","imada_bckgrd_description",0
"20359","SS1609908998401","CN","FD","FD","images/free_description/02-bike.jpg","imada_focal_description",0
"20360","SS1609908998401","CN","FD","FD","images/free_description/02-bike.jpg","full_bckgrd_description",2
"20361","SS1609908998401","CN","FD","FD","images/free_description/02-bike.jpg","full_focal_description",4
"20362","SS1609908998401","CN","FD","FD","images/free_description/07-train-green.jpg","first_mention_focal",1
"20363","SS1609908998401","CN","FD","FD","images/free_description/07-train-green.jpg","imada_bckgrd_description",0
"20364","SS1609908998401","CN","FD","FD","images/free_description/07-train-green.jpg","imada_focal_description",1
"20365","SS1609908998401","CN","FD","FD","images/free_description/07-train-green.jpg","full_bckgrd_description",1
"20366","SS1609908998401","CN","FD","FD","images/free_description/07-train-green.jpg","full_focal_description",6
"20367","SS1609908998401","CN","FD","FD","images/free_description/03-plane.jpg","first_mention_focal",1
"20368","SS1609908998401","CN","FD","FD","images/free_description/03-plane.jpg","imada_bckgrd_description",1
"20369","SS1609908998401","CN","FD","FD","images/free_description/03-plane.jpg","imada_focal_description",0
"20370","SS1609908998401","CN","FD","FD","images/free_description/03-plane.jpg","full_bckgrd_description",5
"20371","SS1609908998401","CN","FD","FD","images/free_description/03-plane.jpg","full_focal_description",1
"20372","SS1609908998401","CN","FD","FD","images/free_description/04-squirrel.jpg","first_mention_focal",1
"20373","SS1609908998401","CN","FD","FD","images/free_description/04-squirrel.jpg","imada_bckgrd_description",0
"20374","SS1609908998401","CN","FD","FD","images/free_description/04-squirrel.jpg","imada_focal_description",0
"20375","SS1609908998401","CN","FD","FD","images/free_description/04-squirrel.jpg","full_bckgrd_description",1
"20376","SS1609908998401","CN","FD","FD","images/free_description/04-squirrel.jpg","full_focal_description",5
"20377","SS1609909002041","CN","FD","FD","images/free_description/06-train-red.jpg","first_mention_focal",1
"20378","SS1609909002041","CN","FD","FD","images/free_description/06-train-red.jpg","imada_bckgrd_description",0
"20379","SS1609909002041","CN","FD","FD","images/free_description/06-train-red.jpg","imada_focal_description",0
"20380","SS1609909002041","CN","FD","FD","images/free_description/06-train-red.jpg","full_bckgrd_description",0
"20381","SS1609909002041","CN","FD","FD","images/free_description/06-train-red.jpg","full_focal_description",4
"20382","SS1609909002041","CN","FD","FD","images/free_description/02-bike.jpg","first_mention_focal",1
"20383","SS1609909002041","CN","FD","FD","images/free_description/02-bike.jpg","imada_bckgrd_description",0
"20384","SS1609909002041","CN","FD","FD","images/free_description/02-bike.jpg","imada_focal_description",1
"20385","SS1609909002041","CN","FD","FD","images/free_description/02-bike.jpg","full_bckgrd_description",1
"20386","SS1609909002041","CN","FD","FD","images/free_description/02-bike.jpg","full_focal_description",4
"20387","SS1609909002041","CN","FD","FD","images/free_description/04-squirrel.jpg","first_mention_focal",0
"20388","SS1609909002041","CN","FD","FD","images/free_description/04-squirrel.jpg","imada_bckgrd_description",0
"20389","SS1609909002041","CN","FD","FD","images/free_description/04-squirrel.jpg","imada_focal_description",0
"20390","SS1609909002041","CN","FD","FD","images/free_description/04-squirrel.jpg","full_bckgrd_description",3
"20391","SS1609909002041","CN","FD","FD","images/free_description/04-squirrel.jpg","full_focal_description",2
"20392","SS1609909002041","CN","FD","FD","images/free_description/05-tiger.jpg","first_mention_focal",0
"20393","SS1609909002041","CN","FD","FD","images/free_description/05-tiger.jpg","imada_bckgrd_description",1
"20394","SS1609909002041","CN","FD","FD","images/free_description/05-tiger.jpg","imada_focal_description",0
"20395","SS1609909002041","CN","FD","FD","images/free_description/05-tiger.jpg","full_bckgrd_description",3
"20396","SS1609909002041","CN","FD","FD","images/free_description/05-tiger.jpg","full_focal_description",3
"20397","SS1609909002041","CN","FD","FD","images/free_description/07-train-green.jpg","first_mention_focal",1
"20398","SS1609909002041","CN","FD","FD","images/free_description/07-train-green.jpg","imada_bckgrd_description",2
"20399","SS1609909002041","CN","FD","FD","images/free_description/07-train-green.jpg","imada_focal_description",0
"20400","SS1609909002041","CN","FD","FD","images/free_description/07-train-green.jpg","full_bckgrd_description",0
"20401","SS1609909002041","CN","FD","FD","images/free_description/07-train-green.jpg","full_focal_description",6
"20402","SS1609909002041","CN","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",0
"20403","SS1609909002041","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",0
"20404","SS1609909002041","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",1
"20405","SS1609909002041","CN","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",2
"20406","SS1609909002041","CN","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",3
"20407","SS1609909002041","CN","FD","FD","images/free_description/03-plane.jpg","first_mention_focal",0
"20408","SS1609909002041","CN","FD","FD","images/free_description/03-plane.jpg","imada_bckgrd_description",0
"20409","SS1609909002041","CN","FD","FD","images/free_description/03-plane.jpg","imada_focal_description",0
"20410","SS1609909002041","CN","FD","FD","images/free_description/03-plane.jpg","full_bckgrd_description",3
"20411","SS1609909002041","CN","FD","FD","images/free_description/03-plane.jpg","full_focal_description",2
"20412","SS1608681385583","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20413","SS1608681385583","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",1
"20414","SS1608681385583","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",0
"20415","SS1608681385583","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20416","SS1608681385583","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20417","SS1608688168812","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20418","SS1608688168812","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",1
"20419","SS1608688168812","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",1
"20420","SS1608688168812","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20421","SS1608688168812","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20422","SS1608698511254","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",0
"20423","SS1608698511254","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",1
"20424","SS1608698511254","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",2
"20425","SS1608698511254","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20426","SS1608698511254","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20427","SS1608700105054","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20428","SS1608700105054","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",1
"20429","SS1608700105054","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",0
"20430","SS1608700105054","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20431","SS1608700105054","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20432","SS1608700397099","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20433","SS1608700397099","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",1
"20434","SS1608700397099","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",2
"20435","SS1608700397099","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20436","SS1608700397099","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20437","SS1608704367900","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20438","SS1608704367900","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",2
"20439","SS1608704367900","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",0
"20440","SS1608704367900","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20441","SS1608704367900","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20442","SS1608705551890","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20443","SS1608705551890","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",0
"20444","SS1608705551890","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",2
"20445","SS1608705551890","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20446","SS1608705551890","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20447","SS1608708437584","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",0
"20448","SS1608708437584","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",3
"20449","SS1608708437584","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",1
"20450","SS1608708437584","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20451","SS1608708437584","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20452","SS1608737929527","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20453","SS1608737929527","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",2
"20454","SS1608737929527","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",1
"20455","SS1608737929527","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20456","SS1608737929527","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20457","SS1608750563425","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20458","SS1608750563425","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",0
"20459","SS1608750563425","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",1
"20460","SS1608750563425","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20461","SS1608750563425","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20462","SS1608759071639","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20463","SS1608759071639","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",1
"20464","SS1608759071639","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",0
"20465","SS1608759071639","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20466","SS1608759071639","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20467","SS1608764841871","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20468","SS1608764841871","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",1
"20469","SS1608764841871","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",0
"20470","SS1608764841871","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20471","SS1608764841871","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20472","SS1608764844416","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20473","SS1608764844416","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",0
"20474","SS1608764844416","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",0
"20475","SS1608764844416","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20476","SS1608764844416","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20477","SS1608764928854","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20478","SS1608764928854","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",0
"20479","SS1608764928854","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",0
"20480","SS1608764928854","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20481","SS1608764928854","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20482","SS1608765105161","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20483","SS1608765105161","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",1
"20484","SS1608765105161","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",0
"20485","SS1608765105161","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20486","SS1608765105161","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20487","SS1608765292402","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20488","SS1608765292402","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",0
"20489","SS1608765292402","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",1
"20490","SS1608765292402","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20491","SS1608765292402","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20492","SS1608765554635","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20493","SS1608765554635","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",0
"20494","SS1608765554635","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",0
"20495","SS1608765554635","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20496","SS1608765554635","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20497","SS1608765717953","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20498","SS1608765717953","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",0
"20499","SS1608765717953","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",1
"20500","SS1608765717953","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20501","SS1608765717953","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20502","SS1608766095260","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20503","SS1608766095260","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",0
"20504","SS1608766095260","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",0
"20505","SS1608766095260","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20506","SS1608766095260","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20507","SS1608766593457","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20508","SS1608766593457","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",0
"20509","SS1608766593457","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",0
"20510","SS1608766593457","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20511","SS1608766593457","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20512","SS1608766617789","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20513","SS1608766617789","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",0
"20514","SS1608766617789","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",1
"20515","SS1608766617789","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20516","SS1608766617789","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20517","SS1608766942272","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20518","SS1608766942272","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",0
"20519","SS1608766942272","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",0
"20520","SS1608766942272","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20521","SS1608766942272","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20522","SS1608767257570","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20523","SS1608767257570","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",1
"20524","SS1608767257570","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",0
"20525","SS1608767257570","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20526","SS1608767257570","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20527","SS1608768789316","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20528","SS1608768789316","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",0
"20529","SS1608768789316","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",1
"20530","SS1608768789316","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20531","SS1608768789316","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20532","SS1608770272900","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20533","SS1608770272900","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",0
"20534","SS1608770272900","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",0
"20535","SS1608770272900","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20536","SS1608770272900","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20537","SS1608771762929","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20538","SS1608771762929","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",0
"20539","SS1608771762929","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",1
"20540","SS1608771762929","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20541","SS1608771762929","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20542","SS1608773085433","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",0
"20543","SS1608773085433","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",1
"20544","SS1608773085433","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",1
"20545","SS1608773085433","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20546","SS1608773085433","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20547","SS1608774634252","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20548","SS1608774634252","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",1
"20549","SS1608774634252","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",1
"20550","SS1608774634252","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20551","SS1608774634252","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20552","SS1608775395629","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20553","SS1608775395629","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",0
"20554","SS1608775395629","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",0
"20555","SS1608775395629","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20556","SS1608775395629","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20557","SS1608775531570","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20558","SS1608775531570","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",2
"20559","SS1608775531570","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",3
"20560","SS1608775531570","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20561","SS1608775531570","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20562","SS1608775703963","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20563","SS1608775703963","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",0
"20564","SS1608775703963","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",1
"20565","SS1608775703963","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20566","SS1608775703963","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20567","SS1608781013661","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20568","SS1608781013661","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",1
"20569","SS1608781013661","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",1
"20570","SS1608781013661","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20571","SS1608781013661","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20572","SS1608785426067","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",0
"20573","SS1608785426067","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",0
"20574","SS1608785426067","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",0
"20575","SS1608785426067","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20576","SS1608785426067","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20577","SS1608787713278","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",0
"20578","SS1608787713278","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",2
"20579","SS1608787713278","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",0
"20580","SS1608787713278","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20581","SS1608787713278","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20582","SS1608788427161","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20583","SS1608788427161","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",1
"20584","SS1608788427161","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",1
"20585","SS1608788427161","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20586","SS1608788427161","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20587","SS1608788987298","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20588","SS1608788987298","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",0
"20589","SS1608788987298","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",0
"20590","SS1608788987298","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20591","SS1608788987298","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20592","SS1608790005674","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",0
"20593","SS1608790005674","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",2
"20594","SS1608790005674","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",0
"20595","SS1608790005674","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20596","SS1608790005674","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20597","SS1608790890814","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",0
"20598","SS1608790890814","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",2
"20599","SS1608790890814","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",0
"20600","SS1608790890814","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20601","SS1608790890814","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20602","SS1608791220883","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",0
"20603","SS1608791220883","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",2
"20604","SS1608791220883","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",0
"20605","SS1608791220883","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20606","SS1608791220883","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20607","SS1608792549625","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20608","SS1608792549625","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",3
"20609","SS1608792549625","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",0
"20610","SS1608792549625","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20611","SS1608792549625","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20612","SS1608794984596","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20613","SS1608794984596","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",1
"20614","SS1608794984596","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",0
"20615","SS1608794984596","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20616","SS1608794984596","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20617","SS1608797392775","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"20618","SS1608797392775","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",0
"20619","SS1608797392775","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",1
"20620","SS1608797392775","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
"20621","SS1608797392775","US","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",0
"20622","SS1608813710413","US","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",0
"20623","SS1608813710413","US","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",1
"20624","SS1608813710413","US","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",0
"20625","SS1608813710413","US","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",0
