"","subject","culture","task_name","task_info","trial_info","resp_type","resp"
"23620","SS1609559365934","CN","FD","FD","images/free_description/02-bike.jpg","full_bckgrd_description",8
"23621","SS1609559365934","CN","FD","FD","images/free_description/02-bike.jpg","full_focal_description",4
"23622","SS1609559365934","CN","FD","FD","images/free_description/07-train-green.jpg","first_mention_focal",0
"23623","SS1609559365934","CN","FD","FD","images/free_description/07-train-green.jpg","imada_bckgrd_description",0
"23624","SS1609559365934","CN","FD","FD","images/free_description/07-train-green.jpg","imada_focal_description",1
"23625","SS1609559365934","CN","FD","FD","images/free_description/07-train-green.jpg","full_bckgrd_description",2
"23626","SS1609559365934","CN","FD","FD","images/free_description/07-train-green.jpg","full_focal_description",3
"23627","SS1609559365934","CN","FD","FD","images/free_description/04-squirrel.jpg","first_mention_focal",0
"23628","SS1609559365934","CN","FD","FD","images/free_description/04-squirrel.jpg","imada_bckgrd_description",0
"23629","SS1609559365934","CN","FD","FD","images/free_description/04-squirrel.jpg","imada_focal_description",0
"23630","SS1609559365934","CN","FD","FD","images/free_description/04-squirrel.jpg","full_bckgrd_description",12
"23631","SS1609559365934","CN","FD","FD","images/free_description/04-squirrel.jpg","full_focal_description",2
"23632","SS1609559365934","CN","FD","FD","images/free_description/06-train-red.jpg","first_mention_focal",0
"23633","SS1609559365934","CN","FD","FD","images/free_description/06-train-red.jpg","imada_bckgrd_description",0
"23634","SS1609559365934","CN","FD","FD","images/free_description/06-train-red.jpg","imada_focal_description",2
"23635","SS1609559365934","CN","FD","FD","images/free_description/06-train-red.jpg","full_bckgrd_description",2
"23636","SS1609559365934","CN","FD","FD","images/free_description/06-train-red.jpg","full_focal_description",3
"23637","SS1609559365934","CN","FD","FD","images/free_description/05-tiger.jpg","first_mention_focal",0
"23638","SS1609559365934","CN","FD","FD","images/free_description/05-tiger.jpg","imada_bckgrd_description",1
"23639","SS1609559365934","CN","FD","FD","images/free_description/05-tiger.jpg","imada_focal_description",0
"23640","SS1609559365934","CN","FD","FD","images/free_description/05-tiger.jpg","full_bckgrd_description",4
"23641","SS1609559365934","CN","FD","FD","images/free_description/05-tiger.jpg","full_focal_description",6
"23642","SS1609559365934","CN","FD","FD","images/free_description/03-plane.jpg","first_mention_focal",0
"23643","SS1609559365934","CN","FD","FD","images/free_description/03-plane.jpg","imada_bckgrd_description",1
"23644","SS1609559365934","CN","FD","FD","images/free_description/03-plane.jpg","imada_focal_description",1
"23645","SS1609559365934","CN","FD","FD","images/free_description/03-plane.jpg","full_bckgrd_description",5
"23646","SS1609559365934","CN","FD","FD","images/free_description/03-plane.jpg","full_focal_description",3
"23647","SS1609559365934","CN","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",0
"23648","SS1609559365934","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",1
"23649","SS1609559365934","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",2
"23650","SS1609559365934","CN","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",12
"23651","SS1609559365934","CN","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",4
"23652","SS1609559525632","CN","FD","FD","images/free_description/06-train-red.jpg","first_mention_focal",1
"23653","SS1609559525632","CN","FD","FD","images/free_description/06-train-red.jpg","imada_bckgrd_description",1
"23654","SS1609559525632","CN","FD","FD","images/free_description/06-train-red.jpg","imada_focal_description",1
"23655","SS1609559525632","CN","FD","FD","images/free_description/06-train-red.jpg","full_bckgrd_description",4
"23656","SS1609559525632","CN","FD","FD","images/free_description/06-train-red.jpg","full_focal_description",6
"23657","SS1609559525632","CN","FD","FD","images/free_description/03-plane.jpg","first_mention_focal",0
"23658","SS1609559525632","CN","FD","FD","images/free_description/03-plane.jpg","imada_bckgrd_description",3
"23659","SS1609559525632","CN","FD","FD","images/free_description/03-plane.jpg","imada_focal_description",1
"23660","SS1609559525632","CN","FD","FD","images/free_description/03-plane.jpg","full_bckgrd_description",8
"23661","SS1609559525632","CN","FD","FD","images/free_description/03-plane.jpg","full_focal_description",2
"23662","SS1609559525632","CN","FD","FD","images/free_description/07-train-green.jpg","first_mention_focal",1
"23663","SS1609559525632","CN","FD","FD","images/free_description/07-train-green.jpg","imada_bckgrd_description",0
"23664","SS1609559525632","CN","FD","FD","images/free_description/07-train-green.jpg","imada_focal_description",1
"23665","SS1609559525632","CN","FD","FD","images/free_description/07-train-green.jpg","full_bckgrd_description",3
"23666","SS1609559525632","CN","FD","FD","images/free_description/07-train-green.jpg","full_focal_description",5
"23667","SS1609559525632","CN","FD","FD","images/free_description/05-tiger.jpg","first_mention_focal",1
"23668","SS1609559525632","CN","FD","FD","images/free_description/05-tiger.jpg","imada_bckgrd_description",0
"23669","SS1609559525632","CN","FD","FD","images/free_description/05-tiger.jpg","imada_focal_description",1
"23670","SS1609559525632","CN","FD","FD","images/free_description/05-tiger.jpg","full_bckgrd_description",3
"23671","SS1609559525632","CN","FD","FD","images/free_description/05-tiger.jpg","full_focal_description",4
"23672","SS1609559525632","CN","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"23673","SS1609559525632","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",2
"23674","SS1609559525632","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",1
"23675","SS1609559525632","CN","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",5
"23676","SS1609559525632","CN","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",3
"23677","SS1609559525632","CN","FD","FD","images/free_description/02-bike.jpg","first_mention_focal",1
"23678","SS1609559525632","CN","FD","FD","images/free_description/02-bike.jpg","imada_bckgrd_description",1
"23679","SS1609559525632","CN","FD","FD","images/free_description/02-bike.jpg","imada_focal_description",0
"23680","SS1609559525632","CN","FD","FD","images/free_description/02-bike.jpg","full_bckgrd_description",3
"23681","SS1609559525632","CN","FD","FD","images/free_description/02-bike.jpg","full_focal_description",2
"23682","SS1609559525632","CN","FD","FD","images/free_description/04-squirrel.jpg","first_mention_focal",1
"23683","SS1609559525632","CN","FD","FD","images/free_description/04-squirrel.jpg","imada_bckgrd_description",2
"23684","SS1609559525632","CN","FD","FD","images/free_description/04-squirrel.jpg","imada_focal_description",1
"23685","SS1609559525632","CN","FD","FD","images/free_description/04-squirrel.jpg","full_bckgrd_description",3
"23686","SS1609559525632","CN","FD","FD","images/free_description/04-squirrel.jpg","full_focal_description",4
"23687","SS1609559549296","CN","FD","FD","images/free_description/02-bike.jpg","first_mention_focal",1
"23688","SS1609559549296","CN","FD","FD","images/free_description/02-bike.jpg","imada_bckgrd_description",0
"23689","SS1609559549296","CN","FD","FD","images/free_description/02-bike.jpg","imada_focal_description",0
"23690","SS1609559549296","CN","FD","FD","images/free_description/02-bike.jpg","full_bckgrd_description",3
"23691","SS1609559549296","CN","FD","FD","images/free_description/02-bike.jpg","full_focal_description",2
"23692","SS1609559549296","CN","FD","FD","images/free_description/05-tiger.jpg","first_mention_focal",1
"23693","SS1609559549296","CN","FD","FD","images/free_description/05-tiger.jpg","imada_bckgrd_description",0
"23694","SS1609559549296","CN","FD","FD","images/free_description/05-tiger.jpg","imada_focal_description",0
"23695","SS1609559549296","CN","FD","FD","images/free_description/05-tiger.jpg","full_bckgrd_description",3
"23696","SS1609559549296","CN","FD","FD","images/free_description/05-tiger.jpg","full_focal_description",5
"23697","SS1609559549296","CN","FD","FD","images/free_description/04-squirrel.jpg","first_mention_focal",1
"23698","SS1609559549296","CN","FD","FD","images/free_description/04-squirrel.jpg","imada_bckgrd_description",2
"23699","SS1609559549296","CN","FD","FD","images/free_description/04-squirrel.jpg","imada_focal_description",0
"23700","SS1609559549296","CN","FD","FD","images/free_description/04-squirrel.jpg","full_bckgrd_description",6
"23701","SS1609559549296","CN","FD","FD","images/free_description/04-squirrel.jpg","full_focal_description",2
"23702","SS1609559549296","CN","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",1
"23703","SS1609559549296","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",0
"23704","SS1609559549296","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",0
"23705","SS1609559549296","CN","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",7
"23706","SS1609559549296","CN","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",2
"23707","SS1609559549296","CN","FD","FD","images/free_description/06-train-red.jpg","first_mention_focal",1
"23708","SS1609559549296","CN","FD","FD","images/free_description/06-train-red.jpg","imada_bckgrd_description",1
"23709","SS1609559549296","CN","FD","FD","images/free_description/06-train-red.jpg","imada_focal_description",2
"23710","SS1609559549296","CN","FD","FD","images/free_description/06-train-red.jpg","full_bckgrd_description",3
"23711","SS1609559549296","CN","FD","FD","images/free_description/06-train-red.jpg","full_focal_description",5
"23712","SS1609559549296","CN","FD","FD","images/free_description/07-train-green.jpg","first_mention_focal",1
"23713","SS1609559549296","CN","FD","FD","images/free_description/07-train-green.jpg","imada_bckgrd_description",0
"23714","SS1609559549296","CN","FD","FD","images/free_description/07-train-green.jpg","imada_focal_description",1
"23715","SS1609559549296","CN","FD","FD","images/free_description/07-train-green.jpg","full_bckgrd_description",4
"23716","SS1609559549296","CN","FD","FD","images/free_description/07-train-green.jpg","full_focal_description",3
"23717","SS1609559549296","CN","FD","FD","images/free_description/03-plane.jpg","first_mention_focal",1
"23718","SS1609559549296","CN","FD","FD","images/free_description/03-plane.jpg","imada_bckgrd_description",3
"23719","SS1609559549296","CN","FD","FD","images/free_description/03-plane.jpg","imada_focal_description",0
"23720","SS1609559549296","CN","FD","FD","images/free_description/03-plane.jpg","full_bckgrd_description",7
"23721","SS1609559549296","CN","FD","FD","images/free_description/03-plane.jpg","full_focal_description",2
"23722","SS1609559802162","CN","FD","FD","images/free_description/07-train-green.jpg","first_mention_focal",0
"23723","SS1609559802162","CN","FD","FD","images/free_description/07-train-green.jpg","imada_bckgrd_description",0
"23724","SS1609559802162","CN","FD","FD","images/free_description/07-train-green.jpg","imada_focal_description",1
"23725","SS1609559802162","CN","FD","FD","images/free_description/07-train-green.jpg","full_bckgrd_description",2
"23726","SS1609559802162","CN","FD","FD","images/free_description/07-train-green.jpg","full_focal_description",4
"23727","SS1609559802162","CN","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",0
"23728","SS1609559802162","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",4
"23729","SS1609559802162","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",0
"23730","SS1609559802162","CN","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",6
"23731","SS1609559802162","CN","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",5
"23732","SS1609559802162","CN","FD","FD","images/free_description/02-bike.jpg","first_mention_focal",0
"23733","SS1609559802162","CN","FD","FD","images/free_description/02-bike.jpg","imada_bckgrd_description",1
"23734","SS1609559802162","CN","FD","FD","images/free_description/02-bike.jpg","imada_focal_description",2
"23735","SS1609559802162","CN","FD","FD","images/free_description/02-bike.jpg","full_bckgrd_description",2
"23736","SS1609559802162","CN","FD","FD","images/free_description/02-bike.jpg","full_focal_description",8
"23737","SS1609559802162","CN","FD","FD","images/free_description/03-plane.jpg","first_mention_focal",0
"23738","SS1609559802162","CN","FD","FD","images/free_description/03-plane.jpg","imada_bckgrd_description",5
"23739","SS1609559802162","CN","FD","FD","images/free_description/03-plane.jpg","imada_focal_description",2
"23740","SS1609559802162","CN","FD","FD","images/free_description/03-plane.jpg","full_bckgrd_description",10
"23741","SS1609559802162","CN","FD","FD","images/free_description/03-plane.jpg","full_focal_description",4
"23742","SS1609559802162","CN","FD","FD","images/free_description/06-train-red.jpg","first_mention_focal",0
"23743","SS1609559802162","CN","FD","FD","images/free_description/06-train-red.jpg","imada_bckgrd_description",1
"23744","SS1609559802162","CN","FD","FD","images/free_description/06-train-red.jpg","imada_focal_description",0
"23745","SS1609559802162","CN","FD","FD","images/free_description/06-train-red.jpg","full_bckgrd_description",2
"23746","SS1609559802162","CN","FD","FD","images/free_description/06-train-red.jpg","full_focal_description",8
"23747","SS1609559802162","CN","FD","FD","images/free_description/05-tiger.jpg","first_mention_focal",0
"23748","SS1609559802162","CN","FD","FD","images/free_description/05-tiger.jpg","imada_bckgrd_description",0
"23749","SS1609559802162","CN","FD","FD","images/free_description/05-tiger.jpg","imada_focal_description",1
"23750","SS1609559802162","CN","FD","FD","images/free_description/05-tiger.jpg","full_bckgrd_description",3
"23751","SS1609559802162","CN","FD","FD","images/free_description/05-tiger.jpg","full_focal_description",11
"23752","SS1609559802162","CN","FD","FD","images/free_description/04-squirrel.jpg","first_mention_focal",0
"23753","SS1609559802162","CN","FD","FD","images/free_description/04-squirrel.jpg","imada_bckgrd_description",0
"23754","SS1609559802162","CN","FD","FD","images/free_description/04-squirrel.jpg","imada_focal_description",1
"23755","SS1609559802162","CN","FD","FD","images/free_description/04-squirrel.jpg","full_bckgrd_description",5
"23756","SS1609559802162","CN","FD","FD","images/free_description/04-squirrel.jpg","full_focal_description",8
"23757","SS1609559819130","CN","FD","FD","images/free_description/06-train-red.jpg","first_mention_focal",0
"23758","SS1609559819130","CN","FD","FD","images/free_description/06-train-red.jpg","imada_bckgrd_description",0
"23759","SS1609559819130","CN","FD","FD","images/free_description/06-train-red.jpg","imada_focal_description",2
"23760","SS1609559819130","CN","FD","FD","images/free_description/06-train-red.jpg","full_bckgrd_description",3
"23761","SS1609559819130","CN","FD","FD","images/free_description/06-train-red.jpg","full_focal_description",3
"23762","SS1609559819130","CN","FD","FD","images/free_description/05-tiger.jpg","first_mention_focal",0
"23763","SS1609559819130","CN","FD","FD","images/free_description/05-tiger.jpg","imada_bckgrd_description",0
"23764","SS1609559819130","CN","FD","FD","images/free_description/05-tiger.jpg","imada_focal_description",0
"23765","SS1609559819130","CN","FD","FD","images/free_description/05-tiger.jpg","full_bckgrd_description",2
"23766","SS1609559819130","CN","FD","FD","images/free_description/05-tiger.jpg","full_focal_description",1
"23767","SS1609559819130","CN","FD","FD","images/free_description/07-train-green.jpg","first_mention_focal",1
"23768","SS1609559819130","CN","FD","FD","images/free_description/07-train-green.jpg","imada_bckgrd_description",0
"23769","SS1609559819130","CN","FD","FD","images/free_description/07-train-green.jpg","imada_focal_description",1
"23770","SS1609559819130","CN","FD","FD","images/free_description/07-train-green.jpg","full_bckgrd_description",3
"23771","SS1609559819130","CN","FD","FD","images/free_description/07-train-green.jpg","full_focal_description",2
"23772","SS1609559819130","CN","FD","FD","images/free_description/04-squirrel.jpg","first_mention_focal",1
"23773","SS1609559819130","CN","FD","FD","images/free_description/04-squirrel.jpg","imada_bckgrd_description",0
"23774","SS1609559819130","CN","FD","FD","images/free_description/04-squirrel.jpg","imada_focal_description",0
"23775","SS1609559819130","CN","FD","FD","images/free_description/04-squirrel.jpg","full_bckgrd_description",3
"23776","SS1609559819130","CN","FD","FD","images/free_description/04-squirrel.jpg","full_focal_description",2
"23777","SS1609559819130","CN","FD","FD","images/free_description/03-plane.jpg","first_mention_focal",0
"23778","SS1609559819130","CN","FD","FD","images/free_description/03-plane.jpg","imada_bckgrd_description",0
"23779","SS1609559819130","CN","FD","FD","images/free_description/03-plane.jpg","imada_focal_description",0
"23780","SS1609559819130","CN","FD","FD","images/free_description/03-plane.jpg","full_bckgrd_description",5
"23781","SS1609559819130","CN","FD","FD","images/free_description/03-plane.jpg","full_focal_description",1
"23782","SS1609559819130","CN","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",0
"23783","SS1609559819130","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",1
"23784","SS1609559819130","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",0
"23785","SS1609559819130","CN","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",6
"23786","SS1609559819130","CN","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",1
"23787","SS1609559819130","CN","FD","FD","images/free_description/02-bike.jpg","first_mention_focal",1
"23788","SS1609559819130","CN","FD","FD","images/free_description/02-bike.jpg","imada_bckgrd_description",1
"23789","SS1609559819130","CN","FD","FD","images/free_description/02-bike.jpg","imada_focal_description",1
"23790","SS1609559819130","CN","FD","FD","images/free_description/02-bike.jpg","full_bckgrd_description",4
"23791","SS1609559819130","CN","FD","FD","images/free_description/02-bike.jpg","full_focal_description",3
"23792","SS1609560168328","CN","FD","FD","images/free_description/02-bike.jpg","first_mention_focal",1
"23793","SS1609560168328","CN","FD","FD","images/free_description/02-bike.jpg","imada_bckgrd_description",1
"23794","SS1609560168328","CN","FD","FD","images/free_description/02-bike.jpg","imada_focal_description",1
"23795","SS1609560168328","CN","FD","FD","images/free_description/02-bike.jpg","full_bckgrd_description",2
"23796","SS1609560168328","CN","FD","FD","images/free_description/02-bike.jpg","full_focal_description",3
"23797","SS1609560168328","CN","FD","FD","images/free_description/05-tiger.jpg","first_mention_focal",1
"23798","SS1609560168328","CN","FD","FD","images/free_description/05-tiger.jpg","imada_bckgrd_description",0
"23799","SS1609560168328","CN","FD","FD","images/free_description/05-tiger.jpg","imada_focal_description",1
"23800","SS1609560168328","CN","FD","FD","images/free_description/05-tiger.jpg","full_bckgrd_description",1
"23801","SS1609560168328","CN","FD","FD","images/free_description/05-tiger.jpg","full_focal_description",5
"23802","SS1609560168328","CN","FD","FD","images/free_description/04-squirrel.jpg","first_mention_focal",1
"23803","SS1609560168328","CN","FD","FD","images/free_description/04-squirrel.jpg","imada_bckgrd_description",0
"23804","SS1609560168328","CN","FD","FD","images/free_description/04-squirrel.jpg","imada_focal_description",2
"23805","SS1609560168328","CN","FD","FD","images/free_description/04-squirrel.jpg","full_bckgrd_description",2
"23806","SS1609560168328","CN","FD","FD","images/free_description/04-squirrel.jpg","full_focal_description",4
"23807","SS1609560168328","CN","FD","FD","images/free_description/03-plane.jpg","first_mention_focal",1
"23808","SS1609560168328","CN","FD","FD","images/free_description/03-plane.jpg","imada_bckgrd_description",0
"23809","SS1609560168328","CN","FD","FD","images/free_description/03-plane.jpg","imada_focal_description",1
"23810","SS1609560168328","CN","FD","FD","images/free_description/03-plane.jpg","full_bckgrd_description",2
"23811","SS1609560168328","CN","FD","FD","images/free_description/03-plane.jpg","full_focal_description",2
"23812","SS1609560168328","CN","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",0
"23813","SS1609560168328","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",1
"23814","SS1609560168328","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",1
"23815","SS1609560168328","CN","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",2
"23816","SS1609560168328","CN","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",2
"23817","SS1609560168328","CN","FD","FD","images/free_description/07-train-green.jpg","first_mention_focal",1
"23818","SS1609560168328","CN","FD","FD","images/free_description/07-train-green.jpg","imada_bckgrd_description",0
"23819","SS1609560168328","CN","FD","FD","images/free_description/07-train-green.jpg","imada_focal_description",1
"23820","SS1609560168328","CN","FD","FD","images/free_description/07-train-green.jpg","full_bckgrd_description",2
"23821","SS1609560168328","CN","FD","FD","images/free_description/07-train-green.jpg","full_focal_description",3
"23822","SS1609560168328","CN","FD","FD","images/free_description/06-train-red.jpg","first_mention_focal",1
"23823","SS1609560168328","CN","FD","FD","images/free_description/06-train-red.jpg","imada_bckgrd_description",0
"23824","SS1609560168328","CN","FD","FD","images/free_description/06-train-red.jpg","imada_focal_description",1
"23825","SS1609560168328","CN","FD","FD","images/free_description/06-train-red.jpg","full_bckgrd_description",0
"23826","SS1609560168328","CN","FD","FD","images/free_description/06-train-red.jpg","full_focal_description",6
"23827","SS1609560262643","CN","FD","FD","images/free_description/02-bike.jpg","first_mention_focal",0
"23828","SS1609560262643","CN","FD","FD","images/free_description/02-bike.jpg","imada_bckgrd_description",0
"23829","SS1609560262643","CN","FD","FD","images/free_description/02-bike.jpg","imada_focal_description",2
"23830","SS1609560262643","CN","FD","FD","images/free_description/02-bike.jpg","full_bckgrd_description",3
"23831","SS1609560262643","CN","FD","FD","images/free_description/02-bike.jpg","full_focal_description",5
"23832","SS1609560262643","CN","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",0
"23833","SS1609560262643","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",1
"23834","SS1609560262643","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",2
"23835","SS1609560262643","CN","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",4
"23836","SS1609560262643","CN","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",4
"23837","SS1609560262643","CN","FD","FD","images/free_description/07-train-green.jpg","first_mention_focal",1
"23838","SS1609560262643","CN","FD","FD","images/free_description/07-train-green.jpg","imada_bckgrd_description",0
"23839","SS1609560262643","CN","FD","FD","images/free_description/07-train-green.jpg","imada_focal_description",3
"23840","SS1609560262643","CN","FD","FD","images/free_description/07-train-green.jpg","full_bckgrd_description",1
"23841","SS1609560262643","CN","FD","FD","images/free_description/07-train-green.jpg","full_focal_description",5
"23842","SS1609560262643","CN","FD","FD","images/free_description/03-plane.jpg","first_mention_focal",0
"23843","SS1609560262643","CN","FD","FD","images/free_description/03-plane.jpg","imada_bckgrd_description",1
"23844","SS1609560262643","CN","FD","FD","images/free_description/03-plane.jpg","imada_focal_description",1
"23845","SS1609560262643","CN","FD","FD","images/free_description/03-plane.jpg","full_bckgrd_description",5
"23846","SS1609560262643","CN","FD","FD","images/free_description/03-plane.jpg","full_focal_description",3
"23847","SS1609560262643","CN","FD","FD","images/free_description/06-train-red.jpg","first_mention_focal",1
"23848","SS1609560262643","CN","FD","FD","images/free_description/06-train-red.jpg","imada_bckgrd_description",1
"23849","SS1609560262643","CN","FD","FD","images/free_description/06-train-red.jpg","imada_focal_description",2
"23850","SS1609560262643","CN","FD","FD","images/free_description/06-train-red.jpg","full_bckgrd_description",2
"23851","SS1609560262643","CN","FD","FD","images/free_description/06-train-red.jpg","full_focal_description",5
"23852","SS1609560262643","CN","FD","FD","images/free_description/04-squirrel.jpg","first_mention_focal",1
"23853","SS1609560262643","CN","FD","FD","images/free_description/04-squirrel.jpg","imada_bckgrd_description",1
"23854","SS1609560262643","CN","FD","FD","images/free_description/04-squirrel.jpg","imada_focal_description",3
"23855","SS1609560262643","CN","FD","FD","images/free_description/04-squirrel.jpg","full_bckgrd_description",4
"23856","SS1609560262643","CN","FD","FD","images/free_description/04-squirrel.jpg","full_focal_description",9
"23857","SS1609560262643","CN","FD","FD","images/free_description/05-tiger.jpg","first_mention_focal",0
"23858","SS1609560262643","CN","FD","FD","images/free_description/05-tiger.jpg","imada_bckgrd_description",1
"23859","SS1609560262643","CN","FD","FD","images/free_description/05-tiger.jpg","imada_focal_description",0
"23860","SS1609560262643","CN","FD","FD","images/free_description/05-tiger.jpg","full_bckgrd_description",4
"23861","SS1609560262643","CN","FD","FD","images/free_description/05-tiger.jpg","full_focal_description",9
"23862","SS1609560692211","CN","FD","FD","images/free_description/07-train-green.jpg","first_mention_focal",0
"23863","SS1609560692211","CN","FD","FD","images/free_description/07-train-green.jpg","imada_bckgrd_description",0
"23864","SS1609560692211","CN","FD","FD","images/free_description/07-train-green.jpg","imada_focal_description",1
"23865","SS1609560692211","CN","FD","FD","images/free_description/07-train-green.jpg","full_bckgrd_description",1
"23866","SS1609560692211","CN","FD","FD","images/free_description/07-train-green.jpg","full_focal_description",3
"23867","SS1609560692211","CN","FD","FD","images/free_description/04-squirrel.jpg","first_mention_focal",0
"23868","SS1609560692211","CN","FD","FD","images/free_description/04-squirrel.jpg","imada_bckgrd_description",0
"23869","SS1609560692211","CN","FD","FD","images/free_description/04-squirrel.jpg","imada_focal_description",1
"23870","SS1609560692211","CN","FD","FD","images/free_description/04-squirrel.jpg","full_bckgrd_description",1
"23871","SS1609560692211","CN","FD","FD","images/free_description/04-squirrel.jpg","full_focal_description",3
"23872","SS1609560692211","CN","FD","FD","images/free_description/06-train-red.jpg","first_mention_focal",0
"23873","SS1609560692211","CN","FD","FD","images/free_description/06-train-red.jpg","imada_bckgrd_description",0
"23874","SS1609560692211","CN","FD","FD","images/free_description/06-train-red.jpg","imada_focal_description",1
"23875","SS1609560692211","CN","FD","FD","images/free_description/06-train-red.jpg","full_bckgrd_description",1
"23876","SS1609560692211","CN","FD","FD","images/free_description/06-train-red.jpg","full_focal_description",2
"23877","SS1609560692211","CN","FD","FD","images/free_description/03-plane.jpg","first_mention_focal",0
"23878","SS1609560692211","CN","FD","FD","images/free_description/03-plane.jpg","imada_bckgrd_description",0
"23879","SS1609560692211","CN","FD","FD","images/free_description/03-plane.jpg","imada_focal_description",1
"23880","SS1609560692211","CN","FD","FD","images/free_description/03-plane.jpg","full_bckgrd_description",1
"23881","SS1609560692211","CN","FD","FD","images/free_description/03-plane.jpg","full_focal_description",3
"23882","SS1609560692211","CN","FD","FD","images/free_description/01-boat-river.jpg","first_mention_focal",0
"23883","SS1609560692211","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_bckgrd_description",1
"23884","SS1609560692211","CN","FD","FD","images/free_description/01-boat-river.jpg","imada_focal_description",1
"23885","SS1609560692211","CN","FD","FD","images/free_description/01-boat-river.jpg","full_bckgrd_description",2
"23886","SS1609560692211","CN","FD","FD","images/free_description/01-boat-river.jpg","full_focal_description",3
"23887","SS1609560692211","CN","FD","FD","images/free_description/02-bike.jpg","first_mention_focal",0
"23888","SS1609560692211","CN","FD","FD","images/free_description/02-bike.jpg","imada_bckgrd_description",1
"23889","SS1609560692211","CN","FD","FD","images/free_description/02-bike.jpg","imada_focal_description",0
"23890","SS1609560692211","CN","FD","FD","images/free_description/02-bike.jpg","full_bckgrd_description",2
"23891","SS1609560692211","CN","FD","FD","images/free_description/02-bike.jpg","full_focal_description",3
"23892","SS1609560692211","CN","FD","FD","images/free_description/05-tiger.jpg","first_mention_focal",1
"23893","SS1609560692211","CN","FD","FD","images/free_description/05-tiger.jpg","imada_bckgrd_description",0
"23894","SS1609560692211","CN","FD","FD","images/free_description/05-tiger.jpg","imada_focal_description",1
"23895","SS1609560692211","CN","FD","FD","images/free_description/05-tiger.jpg","full_bckgrd_description",0
"23896","SS1609560692211","CN","FD","FD","images/free_description/05-tiger.jpg","full_focal_description",3
"23897","SS1609560942988","CN","FD","FD","images/free_description/02-bike.jpg","first_mention_focal",1
"23898","SS1609560942988","CN","FD","FD","images/free_description/02-bike.jpg","imada_bckgrd_description",1
"23899","SS1609560942988","CN","FD","FD","images/free_description/02-bike.jpg","imada_focal_description",1
"23900","SS1609560942988","CN","FD","FD","images/free_description/02-bike.jpg","full_bckgrd_description",2
"23901","SS1609560942988","CN","FD","FD","images/free_description/02-bike.jpg","full_focal_description",2
"23902","SS1609560942988","CN","FD","FD","images/free_description/03-plane.jpg","first_mention_focal",1
"23903","SS1609560942988","CN","FD","FD","images/free_description/03-plane.jpg","imada_bckgrd_description",0
"23904","SS1609560942988","CN","FD","FD","images/free_description/03-plane.jpg","imada_focal_description",1
"23905","SS1609560942988","CN","FD","FD","images/free_description/03-plane.jpg","full_bckgrd_description",1
"23906","SS1609560942988","CN","FD","FD","images/free_description/03-plane.jpg","full_focal_description",5
"23907","SS1609560942988","CN","FD","FD","images/free_description/07-train-green.jpg","first_mention_focal",1
"23908","SS1609560942988","CN","FD","FD","images/free_description/07-train-green.jpg","imada_bckgrd_description",0
"23909","SS1609560942988","CN","FD","FD","images/free_description/07-train-green.jpg","imada_focal_description",2
"23910","SS1609560942988","CN","FD","FD","images/free_description/07-train-green.jpg","full_bckgrd_description",1
"23911","SS1609560942988","CN","FD","FD","images/free_description/07-train-green.jpg","full_focal_description",6
