subject,culture,trial_info,raw_response,response,coder
SS1651631374290,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来。\n""}",1,SG
SS1651632269384,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来""}",1,SG
SS1651633449820,CN,claymen2,"{""si_li_claymen_cc_2"":""挖泥人""}",1,SG
SS1651634088254,CN,claymen2,"{""si_li_claymen_cc_2"":""把所有的小泥人挖出来""}",1,SG
SS1651634616537,CN,claymen2,"{""si_li_claymen_cc_2"":""挖泥人""}",1,SG
SS1651634772197,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来""}",1,SG
SS1651636059839,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖出来""}",1,SG
SS1651637972613,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来""}",1,SG
SS1651642739005,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖了出来""}",1,SG
SS1651644576691,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖了出来""}",1,SG
SS1651645903803,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖了出来""}",1,SG
SS1651648364635,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来""}",1,SG
SS1651649525276,CN,claymen2,"{""si_li_claymen_cc_2"":""挖出了埋在地下的文物""}",1,SG
SS1651652206023,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖出来""}",1,SG
SS1651652979760,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖了出来""}",1,SG
SS1651654468673,CN,claymen2,"{""si_li_claymen_cc_2"":""把泥人挖出来""}",1,SG
SS1651654992618,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖了出来""}",1,SG
SS1651655612985,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来""}",1,SG
SS1651660777144,CN,claymen2,"{""si_li_claymen_cc_2"":""聚集起来把小泥人挖了出来""}",1,SG
SS1651661370426,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖了出来""}",1,SG
SS1651662575870,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖了出来""}",1,SG
SS1651663394470,CN,claymen2,"{""si_li_claymen_cc_2"":""把坑里的小泥人都挖掘了出来""}",1,SG
SS1651664105704,CN,claymen2,"{""si_li_claymen_cc_2"":""把泥人都挖了出来""}",1,SG
SS1651665034176,CN,claymen2,"{""si_li_claymen_cc_2"":""挖出泥人""}",1,SG
SS1651666650135,CN,claymen2,"{""si_li_claymen_cc_2"":""挖泥人""}",1,SG
SS1651669607417,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖出来了""}",1,SG
SS1651669856701,CN,claymen2,"{""si_li_claymen_cc_2"":""围在多哈挖出的洞口旁挖出了所有的小泥人""}",1,SG
SS1651672824225,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖出来了""}",1,SG
SS1651674999028,CN,claymen2,"{""si_li_claymen_cc_2"":""挖出小泥人""}",1,SG
SS1651675575564,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖出来""}",1,SG
SS1651675739437,CN,claymen2,"{""si_li_claymen_cc_2"":""挖出小泥人""}",1,SG
SS1651682617757,CN,claymen2,"{""si_li_claymen_cc_2"":""去把泥人都挖了出来""}",1,SG
SS1651705155608,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖了出来""}",1,SG
SS1651713128281,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来""}",1,SG
SS1651721379726,CN,claymen2,"{""si_li_claymen_cc_2"":""挖了小泥人""}",1,SG
SS1651724542208,CN,claymen2,"{""si_li_claymen_cc_2"":""一起把小泥人挖了出来""}",1,SG
SS1651726203467,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖出来""}",1,SG
SS1651727116955,CN,claymen2,"{""si_li_claymen_cc_2"":""挖小泥人""}",1,SG
SS1651727696486,CN,claymen2,"{""si_li_claymen_cc_2"":""把泥人挖出来""}",1,SG
SS1651728177417,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来""}",1,SG
SS1651729682124,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来""}",1,SG
SS1651729792731,CN,claymen2,"{""si_li_claymen_cc_2"":""把多哈发现的小泥人当作是小军发现的，并将其挖了出来""}",1,SG
SS1651731235827,CN,claymen2,"{""si_li_claymen_cc_2"":""聚集过来  一起把小泥人挖出来了""}",1,SG
SS1651732296508,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了除了""}",1,SG
SS1651734446265,CN,claymen2,"{""si_li_claymen_cc_2"":""聚在坑旁边，把小泥人挖了出来""}",1,SG
SS1651737005457,CN,claymen2,"{""si_li_claymen_cc_2"":""把所有泥人都挖了出来""}",1,SG
SS1651739183035,CN,claymen2,"{""si_li_claymen_cc_2"":""聚集起来把小泥人挖出来""}",1,SG
SS1651742060593,CN,claymen2,"{""si_li_claymen_cc_2"":""把泥人都挖起来了""}",1,SG
SS1651743246534,CN,claymen2,"{""si_li_claymen_cc_2"":""把泥人挖出来""}",1,SG
SS1651744829480,CN,claymen2,"{""si_li_claymen_cc_2"":""挖更多的小泥人""}",1,SG
SS1651747335475,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来""}",1,SG
SS1651748703908,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来""}",1,SG
SS1651751338853,CN,claymen2,"{""si_li_claymen_cc_2"":""镇上的人聚集起来一起把小泥人挖了出来。""}",1,SG
SS1651751579584,CN,claymen2,"{""si_li_claymen_cc_2"":""他们聚集起来看小军挖的洞""}",1,SG
SS1651761786814,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖了出来""}",1,SG
SS1651762141455,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖了出来""}",1,SG
SS1651763037034,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖出来了""}",1,SG
SS1651764193629,CN,claymen2,"{""si_li_claymen_cc_2"":""把泥人都挖出来""}",1,SG
SS1651765169248,CN,claymen2,"{""si_li_claymen_cc_2"":""挖出小泥人""}",1,SG
SS1651765894743,CN,claymen2,"{""si_li_claymen_cc_2"":""挖出了小泥人""}",1,SG
SS1651765911820,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖了出来""}",1,SG
SS1651767555827,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖出来了""}",1,SG
SS1651769304707,CN,claymen2,"{""si_li_claymen_cc_2"":""把泥人挖了出来""}",1,SG
SS1651771465459,CN,claymen2,"{""si_li_claymen_cc_2"":""挖出小泥人""}",1,SG
SS1651783487150,CN,claymen2,"{""si_li_claymen_cc_2"":""挖出泥人""}",1,SG
SS1651798074227,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖出来了""}",1,SG
SS1651799596238,CN,claymen2,"{""si_li_claymen_cc_2"":""把坑里的泥人都挖了出来""}",1,SG
SS1651802919199,CN,claymen2,"{""si_li_claymen_cc_2"":""挖出泥人""}",1,SG
SS1651804378273,CN,claymen2,"{""si_li_claymen_cc_2"":""把泥人挖出来""}",1,SG
SS1651804729362,CN,claymen2,"{""si_li_claymen_cc_2"":""把雕塑搬到村里""}",0,SG
SS1651804768520,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖出来\n""}",1,SG
SS1651806183814,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖出来了""}",1,SG
SS1651807227958,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖出来""}",1,SG
SS1651807671427,CN,claymen2,"{""si_li_claymen_cc_2"":""挖走小泥人""}",1,SG
SS1651809674248,CN,claymen2,"{""si_li_claymen_cc_2"":""帮忙把小泥人挖了出来""}",1,SG
SS1651810536901,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了起来""}",1,SG
SS1651810766684,CN,claymen2,"{""si_li_claymen_cc_2"":""把泥人全挖出来""}",1,SG
SS1651811217708,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来""}",1,SG
SS1651812084324,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来""}",1,SG
SS1651813057402,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来""}",1,SG
SS1651813633535,CN,claymen2,"{""si_li_claymen_cc_2"":""把泥人都挖出来了""}",1,SG
SS1651818877028,CN,claymen2,"{""si_li_claymen_cc_2"":""看他们的挖出来的小泥人""}",1,SG
SS1651821991579,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来""}",1,SG
SS1651822926317,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖出来了""}",1,SG
SS1651827681410,CN,claymen2,"{""si_li_claymen_cc_2"":""挖出小泥人""}",1,SG
SS1651828791480,CN,claymen2,"{""si_li_claymen_cc_2"":""挖走小泥人""}",1,SG
SS1651835352625,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖了出来""}",1,SG
SS1651837328638,CN,claymen2,"{""si_li_claymen_cc_2"":""挖走小泥人""}",1,SG
SS1651837445397,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来""}",1,SG
SS1651837683659,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖了出来""}",1,SG
SS1651839455332,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖出来""}",1,SG
SS1651840732818,CN,claymen2,"{""si_li_claymen_cc_2"":""聚集起来把小泥人全部挖出来""}",1,SG
SS1651840989750,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来""}",1,SG
SS1651842824466,CN,claymen2,"{""si_li_claymen_cc_2"":""挖出了小泥人""}",1,SG
SS1651844131204,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖出来""}",1,SG
SS1651845522237,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来\n""}",1,SG
SS1651845673245,CN,claymen2,"{""si_li_claymen_cc_2"":""把地里的小泥人都挖了出来""}",1,SG
SS1651847391324,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖了出来""}",1,SG
SS1651849043017,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖了出来""}",1,SG
SS1651849550334,CN,claymen2,"{""si_li_claymen_cc_2"":""挖泥人""}",1,SG
SS1651890985414,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来""}",1,SG
SS1651891187280,CN,claymen2,"{""si_li_claymen_cc_2"":""挖出小泥人\n""}",1,SG
SS1651897042062,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖了出来""}",1,SG
SS1651901964830,CN,claymen2,"{""si_li_claymen_cc_2"":""把泥人挖了出来""}",1,SG
SS1651905218784,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来""}",1,SG
SS1651906129454,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来""}",1,SG
SS1651906591158,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖了出来""}",1,SG
SS1651906687128,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖出来""}",1,SG
SS1651907106845,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖了出来""}",1,SG
SS1651910974793,CN,claymen2,"{""si_li_claymen_cc_2"":""人们把泥人挖出来了""}",1,SG
SS1651912088419,CN,claymen2,"{""si_li_claymen_cc_2"":""挖坑""}",1,SG
SS1651915236922,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖了出来。""}",1,SG
SS1651916837690,CN,claymen2,"{""si_li_claymen_cc_2"":""听到了消息把小泥人都挖了出来""}",1,SG
SS1651916886491,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来""}",1,SG
SS1651918483229,CN,claymen2,"{""si_li_claymen_cc_2"":""挖泥人""}",1,SG
SS1651919285907,CN,claymen2,"{""si_li_claymen_cc_2"":""聚集在坑边把小泥人挖了出来""}",1,SG
SS1651921503296,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖了出来""}",1,SG
SS1651922816094,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来""}",1,SG
SS1651924494966,CN,claymen2,"{""si_li_claymen_cc_2"":""来到之前多哈挖过的坑里，把小泥人都挖了出来""}",1,SG
SS1651926576151,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖了出来""}",1,SG
SS1651926856493,CN,claymen2,"{""si_li_claymen_cc_2"":""镇上的人聚集起来，把小泥人挖了出来。""}",1,SG
SS1651928385240,CN,claymen2,"{""si_li_claymen_cc_2"":""把泥人挖了出来""}",1,SG
SS1651932416698,CN,claymen2,"{""si_li_claymen_cc_2"":""将小泥人挖了出来""}",1,SG
SS1651934015946,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖出来""}",1,SG
SS1651544690789,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651544824620,CN,monkpic1,"{""si_li_monkpic1"":""从来没有回过家，爸爸妈妈也没有来看过他""}",1,SG
SS1651544913549,CN,monkpic1,"{""si_li_monkpic1"":""因为见不到自己的父母想家""}",1,SG
SS1651545081461,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651545107281,CN,monkpic1,"{""si_li_monkpic1"":""宝玉爸爸妈妈在很远的地方，没办法看到他们，宝玉非常想家""}",1,SG
SS1651545123067,CN,monkpic1,"{""si_li_monkpic1"":""因为他十分想念他的父母""}",1,SG
SS1651545188145,CN,monkpic1,"{""si_li_monkpic1"":""一直没回家，想念爸爸妈妈""}",1,SG
SS1651545279588,CN,monkpic1,"{""si_li_monkpic1"":""因为想家""}",1,SG
SS1651545285513,CN,monkpic1,"{""si_li_monkpic1"":""因为他还没有回过家\n""}",1,SG
SS1651545357097,CN,monkpic1,"{""si_li_monkpic1"":""没回家，爸爸妈妈没来看他，非常想家""}",1,SG
SS1651545751233,CN,monkpic1,"{""si_li_monkpic1"":""想家 爸妈不来看他\n""}",1,SG
SS1651546122639,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651546915326,CN,monkpic1,"{""si_li_monkpic1"":""没有回过家""}",1,SG
SS1651547162777,CN,monkpic1,"{""si_li_monkpic1"":""宝玉的爸妈没办法看宝玉 宝玉想家""}",1,SG
SS1651548143005,CN,monkpic1,"{""si_li_monkpic1"":""因为见不到父母想家""}",1,SG
SS1651552362039,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651552795730,CN,monkpic1,"{""si_li_monkpic1"":""想父母想家""}",1,SG
SS1651552837542,CN,monkpic1,"{""si_li_monkpic1"":""想家，他的爸妈在很远的地方没办法来看他""}",1,SG
SS1651553474432,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651553913160,CN,monkpic1,"{""si_li_monkpic1"":""想爸爸妈妈但是见不到""}",1,SG
SS1651553969715,CN,monkpic1,"{""si_li_monkpic1"":""爸妈不在""}",1,SG
SS1651554145523,CN,monkpic1,"{""si_li_monkpic1"":""想念父母\n""}",1,SG
SS1651554184228,CN,monkpic1,"{""si_li_monkpic1"":""宝玉的家离这个庙很远，他很想家""}",1,SG
SS1651554284065,CN,monkpic1,"{""si_li_monkpic1"":""想爸爸妈妈，想回家\n""}",1,SG
SS1651554809980,CN,monkpic1,"{""si_li_monkpic1"":""非常想家，但是家里太远回不去""}",1,SG
SS1651559729763,CN,monkpic1,"{""si_li_monkpic1"":""想家想父母""}",1,SG
SS1651560025455,CN,monkpic1,"{""si_li_monkpic1"":""他的爸爸妈妈住在很远很远的地方，没有来看他，他很想家""}",1,SG
SS1651561685665,CN,monkpic1,"{""si_li_monkpic1"":""他想回家 但没办法回家""}",1,SG
SS1651562034956,CN,monkpic1,"{""si_li_monkpic1"":""宝玉很想回家，他的家人住得很远，也不能来看他。""}",1,SG
SS1651562868228,CN,monkpic1,"{""si_li_monkpic1"":""因为宝玉的爸妈住在很远很远的地方，没有办法来看他""}",1,SG
SS1651564260438,CN,monkpic1,"{""si_li_monkpic1"":""离家太远，爸妈不来看他""}",1,SG
SS1651564308340,CN,monkpic1,"{""si_li_monkpic1"":""想家想父母""}",1,SG
SS1651565828518,CN,monkpic1,"{""si_li_monkpic1"":""想家，父母没来看他""}",1,SG
SS1651568252846,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651568382617,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651568918829,CN,monkpic1,"{""si_li_monkpic1"":""因为他没有回过家，爸爸妈妈不能来看他，他想家。""}",1,SG
SS1651570752111,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651571509239,CN,monkpic1,"{""si_li_monkpic1"":""他的爸爸妈妈从来没有来看过他""}",1,SG
SS1651572914976,CN,monkpic1,"{""si_li_monkpic1"":""想家了""}",1,SG
SS1651576408487,CN,monkpic1,"{""si_li_monkpic1"":""他每天都很想家，但是他家在很远的地方""}",1,SG
SS1651578940027,CN,monkpic1,"{""si_li_monkpic1"":""他爸爸在很远的地方，很难来看他""}",1,SG
SS1651579399729,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651582669897,CN,monkpic1,"{""si_li_monkpic1"":""很想家但是回不了家""}",1,SG
SS1651590333066,CN,monkpic1,"{""si_li_monkpic1"":""宝玉非常想家，父母离得又非常远不能来探望""}",1,SG
SS1651620046254,CN,monkpic1,"{""si_li_monkpic1"":""没人来看他""}",1,SG
SS1651623308643,CN,monkpic1,"{""si_li_monkpic1"":""宝玉想家了""}",1,SG
SS1651625504097,CN,monkpic1,"{""si_li_monkpic1"":""爸爸妈妈看望不了他，他想家""}",1,SG
SS1651629675682,CN,monkpic1,"{""si_li_monkpic1"":""宝玉不能回家，总是想爸妈""}",1,SG
SS1651631038398,CN,monkpic1,"{""si_li_monkpic1"":""想念父母想家""}",1,SG
SS1651631374290,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651632269384,CN,monkpic1,"{""si_li_monkpic1"":""因为从来没有回过家，想家了""}",1,SG
SS1651633449820,CN,monkpic1,"{""si_li_monkpic1"":""没有回过家，想爸爸妈妈""}",1,SG
SS1651634088254,CN,monkpic1,"{""si_li_monkpic1"":""因为爸爸妈妈住在很远的地方没办法来看他。""}",1,SG
SS1651634616537,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651634772197,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651636059839,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651637972613,CN,monkpic1,"{""si_li_monkpic1"":""因为他想回家""}",1,SG
SS1651642739005,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651644576691,CN,monkpic1,"{""si_li_monkpic1"":""他很想念家里，想回家，想见爸爸妈妈，但是离得太远见不到\n""}",1,SG
SS1651645903803,CN,monkpic1,"{""si_li_monkpic1"":""他的父母住得很远没办法来看望他 ""}",1,SG
SS1651648364635,CN,monkpic1,"{""si_li_monkpic1"":""家离得远，很想家""}",1,SG
SS1651649525276,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651652206023,CN,monkpic1,"{""si_li_monkpic1"":""他离家非常远，见不到父母""}",1,SG
SS1651652979760,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651654468673,CN,monkpic1,"{""si_li_monkpic1"":""想家想爸妈""}",1,SG
SS1651654992618,CN,monkpic1,"{""si_li_monkpic1"":""家远，爸爸妈妈没来看他，想家""}",1,SG
SS1651655612985,CN,monkpic1,"{""si_li_monkpic1"":""来到这个庙后，他还没有回过家""}",1,SG
SS1651660777144,CN,monkpic1,"{""si_li_monkpic1"":""妈妈不来看望他""}",1,SG
SS1651661370426,CN,monkpic1,"{""si_li_monkpic1"":""他不能回家，想念父母""}",1,SG
SS1651662575870,CN,monkpic1,"{""si_li_monkpic1"":""没回过家，思念父母""}",1,SG
SS1651663394470,CN,monkpic1,"{""si_li_monkpic1"":""宝玉非常想家。""}",1,SG
SS1651664105704,CN,monkpic1,"{""si_li_monkpic1"":""回不了家""}",1,SG
SS1651665034176,CN,monkpic1,"{""si_li_monkpic1"":""想爸爸妈妈""}",1,SG
SS1651666650135,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651669607417,CN,monkpic1,"{""si_li_monkpic1"":""父母不在身边 很想家""}",1,SG
SS1651669856701,CN,monkpic1,"{""si_li_monkpic1"":""宝玉想家""}",1,SG
SS1651672824225,CN,monkpic1,"{""si_li_monkpic1"":""他的家很远，他的爸爸妈妈不能来看他，他很伤心""}",1,SG
SS1651674999028,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651675575564,CN,monkpic1,"{""si_li_monkpic1"":""他的父母在距离寺庙很远的地方，他很想念她们""}",1,SG
SS1651675739437,CN,monkpic1,"{""si_li_monkpic1"":""离家远，回不了家，爸妈不看他\n""}",1,SG
SS1651682617757,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651705155608,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651713128281,CN,monkpic1,"{""si_li_monkpic1"":""见不到爸爸妈妈""}",1,SG
SS1651721379726,CN,monkpic1,"{""si_li_monkpic1"":""想家了""}",1,SG
SS1651724542208,CN,monkpic1,"{""si_li_monkpic1"":""想念家人，离家太远""}",1,SG
SS1651726203467,CN,monkpic1,"{""si_li_monkpic1"":""爸妈远，没来看他\n""}",1,SG
SS1651727116955,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651727696486,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651728177417,CN,monkpic1,"{""si_li_monkpic1"":""没回过家""}",1,SG
SS1651729682124,CN,monkpic1,"{""si_li_monkpic1"":""他很想家""}",1,SG
SS1651729792731,CN,monkpic1,"{""si_li_monkpic1"":""想家，但父母没来看望他""}",1,SG
SS1651731235827,CN,monkpic1,"{""si_li_monkpic1"":""他家很远，回不去家，非常想爸爸妈妈""}",1,SG
SS1651732296508,CN,monkpic1,"{""si_li_monkpic1"":""回不去家""}",1,SG
SS1651734446265,CN,monkpic1,"{""si_li_monkpic1"":""他爸爸妈妈住在很远的地方，他非常想家""}",1,SG
SS1651737005457,CN,monkpic1,"{""si_li_monkpic1"":""他不能回家看望爸妈\n""}",1,SG
SS1651739183035,CN,monkpic1,"{""si_li_monkpic1"":""他想家和爸爸妈妈""}",1,SG
SS1651742060593,CN,monkpic1,"{""si_li_monkpic1"":""想爸妈，家很远""}",1,SG
SS1651743246534,CN,monkpic1,"{""si_li_monkpic1"":""想爸爸妈妈，家太远""}",1,SG
SS1651744829480,CN,monkpic1,"{""si_li_monkpic1"":""想家，没人看望""}",1,SG
SS1651747335475,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651748703908,CN,monkpic1,"{""si_li_monkpic1"":""没法见爸爸妈妈\n""}",1,SG
SS1651751338853,CN,monkpic1,"{""si_li_monkpic1"":""宝玉的家离寺庙太远，宝玉很想家。""}",1,SG
SS1651751579584,CN,monkpic1,"{""si_li_monkpic1"":""他想家了""}",1,SG
SS1651761786814,CN,monkpic1,"{""si_li_monkpic1"":""想家没有回过家""}",1,SG
SS1651762141455,CN,monkpic1,"{""si_li_monkpic1"":""在庙里见不到爸爸妈妈，想家""}",1,SG
SS1651763037034,CN,monkpic1,"{""si_li_monkpic1"":""想家没回过家""}",1,SG
SS1651764193629,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651765169248,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651765894743,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651765911820,CN,monkpic1,"{""si_li_monkpic1"":""爸爸妈妈离得太远，不能来看他""}",1,SG
SS1651767555827,CN,monkpic1,"{""si_li_monkpic1"":""想爸爸妈妈""}",1,SG
SS1651769304707,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651771465459,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651783487150,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651798074227,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651799596238,CN,monkpic1,"{""si_li_monkpic1"":""因为宝玉很想家""}",1,SG
SS1651802919199,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651804378273,CN,monkpic1,"{""si_li_monkpic1"":""见不到爸爸妈妈""}",1,SG
SS1651804729362,CN,monkpic1,"{""si_li_monkpic1"":""不喜欢住的地方""}",1,SG
SS1651804768520,CN,monkpic1,"{""si_li_monkpic1"":""爸爸妈妈不来看他""}",1,SG
SS1651806183814,CN,monkpic1,"{""si_li_monkpic1"":""因为他想家了""}",1,SG
SS1651807227958,CN,monkpic1,"{""si_li_monkpic1"":""宝玉想家\n""}",1,SG
SS1651807671427,CN,monkpic1,"{""si_li_monkpic1"":""不能回家 想爸妈 爸妈不能看他""}",1,SG
SS1651809674248,CN,monkpic1,"{""si_li_monkpic1"":""离家很远，父母不能来看他，想家""}",1,SG
SS1651810536901,CN,monkpic1,"{""si_li_monkpic1"":""因为他很想家，他的爸爸妈妈在很远的地方""}",1,SG
SS1651810766684,CN,monkpic1,"{""si_li_monkpic1"":""自从宝玉来到这个庙里， 他还没有回过家，他们父母也无法过来。""}",1,SG
SS1651811217708,CN,monkpic1,"{""si_li_monkpic1"":""因为自从宝玉到这个庙里后。他从来没有回过家，爸爸妈妈住在很远的地方，没有办法来看望宝玉，所以宝玉想家，就不开心了""}",1,SG
SS1651812084324,CN,monkpic1,"{""si_li_monkpic1"":""爸爸妈妈不能来看他，他想家""}",1,SG
SS1651813057402,CN,monkpic1,"{""si_li_monkpic1"":""宝玉来到这个庙里后， 他还从来没有回过家""}",1,SG
SS1651813633535,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651818877028,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651821991579,CN,monkpic1,"{""si_li_monkpic1"":""非常想家""}",1,SG
SS1651822926317,CN,monkpic1,"{""si_li_monkpic1"":""爸爸妈妈住在很远的地方""}",1,SG
SS1651827681410,CN,monkpic1,"{""si_li_monkpic1"":""他父母住的距离寺庙很远，不能看他""}",1,SG
SS1651828791480,CN,monkpic1,"{""si_li_monkpic1"":""想家 父母不能来看他 ""}",1,SG
SS1651835352625,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651837328638,CN,monkpic1,"{""si_li_monkpic1"":""想爸妈 爸妈不能看他 想家""}",1,SG
SS1651837445397,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651837683659,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651839455332,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651840732818,CN,monkpic1,"{""si_li_monkpic1"":""家在很远很远，父母没法来看他；来了之后他还没有回过家。他很想家""}",1,SG
SS1651840989750,CN,monkpic1,"{""si_li_monkpic1"":""想家""}",1,SG
SS1651842824466,CN,monkpic1,"{""si_li_monkpic1"":""爸妈没来看他""}",1,SG
SS1651844131204,CN,monkpic1,"{""si_li_monkpic1"":""想回家""}",1,SG
SS1651845522237,CN,monkpic1,"{""si_li_monkpic1"":""宝玉的家离寺庙很远，他的爸妈从来没去看望他\n""}",1,SG
SS1651845673245,CN,monkpic1,"{""si_li_monkpic1"":""不知道""}",1,SG
