subject,culture,trial_info,raw_response,response,coder
SS1651679569580,US,monkpic1,"{""si_li_monkpic1"":""he was homesick""}",1,NA
SS1651679629301,US,monkpic1,"{""si_li_monkpic1"":""missed his parents""}",1,NA
SS1651679984067,US,monkpic1,"{""si_li_monkpic1"":""He was homesick and missed his family.""}",1,NA
SS1651680129189,US,monkpic1,"{""si_li_monkpic1"":""homesick""}",1,NA
SS1651680530568,US,monkpic1,"{""si_li_monkpic1"":""He was homesick""}",1,NA
SS1651680818305,US,monkpic1,"{""si_li_monkpic1"":""He was homesick""}",1,NA
SS1651680994828,US,monkpic1,"{""si_li_monkpic1"":""he was homesick""}",1,NA
SS1651681877580,US,monkpic1,"{""si_li_monkpic1"":""homesick""}",1,NA
SS1651682805154,US,monkpic1,"{""si_li_monkpic1"":""He was homesick""}",1,NA
SS1651687447221,US,monkpic1,"{""si_li_monkpic1"":""His parents lived far away and he was homesick""}",1,NA
SS1651689857645,US,monkpic1,"{""si_li_monkpic1"":""he was home sick""}",1,NA
SS1651690446636,US,monkpic1,"{""si_li_monkpic1"":""He was homesick.""}",1,NA
SS1651690626669,US,monkpic1,"{""si_li_monkpic1"":""he was homesick""}",1,NA
SS1651690672320,US,monkpic1,"{""si_li_monkpic1"":""He felt separated from his family.""}",1,NA
SS1651690674639,US,monkpic1,"{""si_li_monkpic1"":""he was homesick""}",1,NA
SS1651690678231,US,monkpic1,"{""si_li_monkpic1"":""his family lived far away and he hasn't seen them in a long time""}",1,NA
SS1651690678388,US,monkpic1,"{""si_li_monkpic1"":""he was homesick""}",1,NA
SS1651690681690,US,monkpic1,"{""si_li_monkpic1"":""he missed his home and parents""}",1,NA
SS1651690683219,US,monkpic1,"{""si_li_monkpic1"":""He was homesick""}",1,NA
SS1651690685286,US,monkpic1,"{""si_li_monkpic1"":""He had not been able to see his parents for a very long time and was very lonely.""}",1,NA
SS1651690687499,US,monkpic1,"{""si_li_monkpic1"":""He never went to visit his parents""}",1,NA
SS1651690687538,US,monkpic1,"{""si_li_monkpic1"":""Homesick""}",1,NA
SS1651690691047,US,monkpic1,"{""si_li_monkpic1"":""He missed his parents""}",1,NA
SS1651690691327,US,monkpic1,"{""si_li_monkpic1"":""He was homesick and missed his parents.""}",1,NA
SS1651690698980,US,monkpic1,"{""si_li_monkpic1"":""He missed his parents.""}",1,NA
SS1651690706045,US,monkpic1,"{""si_li_monkpic1"":""he lived too far from  his parents to see them""}",1,NA
SS1651690707343,US,monkpic1,"{""si_li_monkpic1"":""he could not go home""}",1,NA
SS1651690707467,US,monkpic1,"{""si_li_monkpic1"":""He was homesick""}",1,NA
SS1651690708015,US,monkpic1,"{""si_li_monkpic1"":""Bob was unhappy because he was homesick.""}",1,NA
SS1651690711805,US,monkpic1,"{""si_li_monkpic1"":""He missed his family. ""}",1,NA
SS1651690714289,US,monkpic1,"{""si_li_monkpic1"":""he was home sick""}",1,NA
SS1651690719363,US,monkpic1,"{""si_li_monkpic1"":""he couldn't see his parents""}",1,NA
SS1651690719510,US,monkpic1,"{""si_li_monkpic1"":""His parents couldn't come to see him because they lived far away.""}",1,NA
SS1651690723933,US,monkpic1,"{""si_li_monkpic1"":""He was homesick and his parents were far away""}",1,NA
SS1651690727662,US,monkpic1,"{""si_li_monkpic1"":""He was homesick because he couldn't go home and his parents lived far away.""}",1,NA
SS1651690727759,US,monkpic1,"{""si_li_monkpic1"":""he was home sick""}",1,NA
SS1651690729593,US,monkpic1,"{""si_li_monkpic1"":""He was homesick""}",1,NA
SS1651690730467,US,monkpic1,"{""si_li_monkpic1"":""he missed his family""}",1,NA
SS1651690731537,US,monkpic1,"{""si_li_monkpic1"":""Bob was homesick.""}",1,NA
SS1651690732177,US,monkpic1,"{""si_li_monkpic1"":""couldn't see his family""}",1,NA
SS1651690735020,US,monkpic1,"{""si_li_monkpic1"":""he missed his family""}",1,NA
SS1651690735532,US,monkpic1,"{""si_li_monkpic1"":""He hadn't been home and he was sad""}",1,NA
SS1651690737808,US,monkpic1,"{""si_li_monkpic1"":""He missed his family.""}",1,NA
SS1651690740366,US,monkpic1,"{""si_li_monkpic1"":""He was homesick. ""}",1,NA
SS1651690741486,US,monkpic1,"{""si_li_monkpic1"":""He wasn't able to visit his parents.""}",1,NA
SS1651690741942,US,monkpic1,"{""si_li_monkpic1"":""He was homesick.""}",1,NA
SS1651690743939,US,monkpic1,"{""si_li_monkpic1"":""He lived far away from his home, so he missed his home and his parents.""}",1,NA
SS1651690748106,US,monkpic1,"{""si_li_monkpic1"":""he was homesick""}",1,NA
SS1651690758188,US,monkpic1,"{""si_li_monkpic1"":""he was homesick""}",1,NA
SS1651690762770,US,monkpic1,"{""si_li_monkpic1"":""homesick and missed his parents who lived far away""}",1,NA
SS1651690768899,US,monkpic1,"{""si_li_monkpic1"":""He was homesick because he couldn't see his parents, and they couldn't visit him.""}",1,NA
SS1651690793463,US,monkpic1,"{""si_li_monkpic1"":""he was homesick and never left""}",1,NA
SS1651690802568,US,monkpic1,"{""si_li_monkpic1"":""He missed his parents.""}",1,NA
SS1651690810190,US,monkpic1,"{""si_li_monkpic1"":""He was homesick""}",1,NA
SS1651690858692,US,monkpic1,"{""si_li_monkpic1"":""He missed his parents and he was homesick.""}",1,NA
SS1651690873357,US,monkpic1,"{""si_li_monkpic1"":""He couldn't see his parents. ""}",1,NA
SS1651690892118,US,monkpic1,"{""si_li_monkpic1"":""Because he hadn't gone home even once, and his parent couldn't come to visit him.""}",1,NA
SS1651690898679,US,monkpic1,"{""si_li_monkpic1"":""He had not visited home for a long time.""}",1,NA
SS1651690926515,US,monkpic1,"{""si_li_monkpic1"":""He was homesick""}",1,NA
SS1651690932141,US,monkpic1,"{""si_li_monkpic1"":""he was homesick because he couldnt go home""}",1,NA
SS1651690949027,US,monkpic1,"{""si_li_monkpic1"":""He couldn't go home""}",1,NA
SS1651691043519,US,monkpic1,"{""si_li_monkpic1"":""He missed his family.""}",1,NA
SS1651691175620,US,monkpic1,"{""si_li_monkpic1"":""He was homesick and missed his parents\n""}",1,NA
SS1651691207769,US,monkpic1,"{""si_li_monkpic1"":""He was homesick.""}",1,NA
SS1651691673018,US,monkpic1,"{""si_li_monkpic1"":""He was unhappy because he was homesick""}",1,NA
SS1651692016531,US,monkpic1,"{""si_li_monkpic1"":""He was homesick""}",1,NA
SS1651692160397,US,monkpic1,"{""si_li_monkpic1"":""Because he missed his mom and dad.""}",1,NA
SS1651694070275,US,monkpic1,"{""si_li_monkpic1"":""He had not gone home.""}",1,NA
SS1651697396411,US,monkpic1,"{""si_li_monkpic1"":""his parents can't come to see him""}",1,NA
SS1651868487521,US,monkpic1,"{""si_li_monkpic1"":""He was homesick. He never got to go home. His parents never came to visit him either.""}",1,NA
SS1651868699067,US,monkpic1,"{""si_li_monkpic1"":""He was unhappy because he was homesick and missed his family.""}",1,NA
SS1651868701012,US,monkpic1,"{""si_li_monkpic1"":""He hadnt been home since and was far from home so he was homesick""}",1,NA
SS1651868705438,US,monkpic1,"{""si_li_monkpic1"":""He couldn't visit his parent who lived far away, not even once.""}",1,NA
SS1651868707186,US,monkpic1,"{""si_li_monkpic1"":""Bob was homesick and hadn't seen his family for months.""}",1,NA
SS1651868708760,US,monkpic1,"{""si_li_monkpic1"":""he was homesick""}",1,NA
SS1651868710355,US,monkpic1,"{""si_li_monkpic1"":""Because he was homesick and he couldn't see his parents""}",1,NA
SS1651868712524,US,monkpic1,"{""si_li_monkpic1"":""His parents lived far away from the temple and couldn't visit him, so he was lonely.""}",1,NA
SS1651868713554,US,monkpic1,"{""si_li_monkpic1"":""he had not seen his parents and was homesick""}",1,NA
SS1651868714312,US,monkpic1,"{""si_li_monkpic1"":""He was homesick.""}",1,NA
SS1651868714404,US,monkpic1,"{""si_li_monkpic1"":""Bob's parents lived far away so he was homesick and unhappy. ""}",1,NA
SS1651868716048,US,monkpic1,"{""si_li_monkpic1"":""He was homesick.""}",1,NA
SS1651868717843,US,monkpic1,"{""si_li_monkpic1"":""He couldn't see his family which led to him being homesick.""}",1,NA
SS1651868718682,US,monkpic1,"{""si_li_monkpic1"":""He was homesick.""}",1,NA
SS1651868720723,US,monkpic1,"{""si_li_monkpic1"":""Bob was homesick because he wanted to visit his parents ""}",1,NA
SS1651868725160,US,monkpic1,"{""si_li_monkpic1"":""he missed his home and parents""}",1,NA
SS1651868731784,US,monkpic1,"{""si_li_monkpic1"":""unknown""}",0,NA
SS1651868736601,US,monkpic1,"{""si_li_monkpic1"":""He was homesick and couldn't visit his parents, who lived too far away.""}",1,NA
SS1651868738305,US,monkpic1,"{""si_li_monkpic1"":""Because he couldn't go home from the temple.""}",1,NA
SS1651868744832,US,monkpic1,"{""si_li_monkpic1"":""He was homesick""}",1,NA
SS1651868744957,US,monkpic1,"{""si_li_monkpic1"":""He was homesick""}",1,NA
SS1651868745180,US,monkpic1,"{""si_li_monkpic1"":""he was homesick""}",1,NA
SS1651868745703,US,monkpic1,"{""si_li_monkpic1"":""He had not been able to go home and see his family since becoming a monk.""}",1,NA
SS1651868751261,US,monkpic1,"{""si_li_monkpic1"":""because he was homesick and couldn't see his parents""}",1,NA
SS1651868754302,US,monkpic1,"{""si_li_monkpic1"":""because he couldn't go home to see his parents.""}",1,NA
SS1651868755995,US,monkpic1,"{""si_li_monkpic1"":""Because he was homesick since he couldn't visit his home.""}",1,NA
SS1651868756130,US,monkpic1,"{""si_li_monkpic1"":""he was homesick""}",1,NA
SS1651868757005,US,monkpic1,"{""si_li_monkpic1"":""he was homesick""}",1,NA
SS1651868761529,US,monkpic1,"{""si_li_monkpic1"":""he was homesick""}",1,NA
SS1651868767690,US,monkpic1,"{""si_li_monkpic1"":""his parents live far away. He misses them""}",1,NA
SS1651868773205,US,monkpic1,"{""si_li_monkpic1"":""He missed his family.""}",1,NA
SS1651868778604,US,monkpic1,"{""si_li_monkpic1"":""Bob was homesick since he couldn't leave the temple to see his family ""}",1,NA
SS1651868779378,US,monkpic1,"{""si_li_monkpic1"":""He was homesick.""}",1,NA
SS1651868780067,US,monkpic1,"{""si_li_monkpic1"":""he was homesick and could not see his parents""}",1,NA
SS1651868782330,US,monkpic1,"{""si_li_monkpic1"":""He misses his home and parents.""}",1,NA
SS1651868783532,US,monkpic1,"{""si_li_monkpic1"":""He was homesick and couldn't see his parents""}",1,NA
SS1651868784777,US,monkpic1,"{""si_li_monkpic1"":""He missed his parents.""}",1,NA
SS1651868788340,US,monkpic1,"{""si_li_monkpic1"":""He couldn't see his parents.""}",1,NA
SS1651868788402,US,monkpic1,"{""si_li_monkpic1"":""He couldn't visit his family.""}",1,NA
SS1651868793732,US,monkpic1,"{""si_li_monkpic1"":""His parents lived far away.""}",1,NA
SS1651868796147,US,monkpic1,"{""si_li_monkpic1"":""He was very homesick.""}",1,NA
SS1651868796810,US,monkpic1,"{""si_li_monkpic1"":""he was homesick""}",1,NA
SS1651868799606,US,monkpic1,"{""si_li_monkpic1"":""he couldn't visit his parents""}",1,NA
SS1651868800189,US,monkpic1,"{""si_li_monkpic1"":""he was homesick""}",1,NA
SS1651868802451,US,monkpic1,"{""si_li_monkpic1"":""He never went home to visit his parents.""}",1,NA
SS1651868810933,US,monkpic1,"{""si_li_monkpic1"":""No one wanted to play with him""}",0,NA
SS1651868811761,US,monkpic1,"{""si_li_monkpic1"":""He was homesick and hadn't seen is parents in a long time.""}",1,NA
SS1651868811860,US,monkpic1,"{""si_li_monkpic1"":""Bob missed his home and his parents.\n""}",1,NA
SS1651868812123,US,monkpic1,"{""si_li_monkpic1"":""he was homesick""}",1,NA
SS1651868816028,US,monkpic1,"{""si_li_monkpic1"":""He was homesick and missed his parents""}",1,NA
SS1651868817160,US,monkpic1,"{""si_li_monkpic1"":""He missed his parents.""}",1,NA
SS1651868817171,US,monkpic1,"{""si_li_monkpic1"":""he was homesick""}",1,NA
SS1651868820237,US,monkpic1,"{""si_li_monkpic1"":""HE MISSED his parents""}",1,NA
SS1651868826063,US,monkpic1,"{""si_li_monkpic1"":""he could not go home to see his parents and he was homesick""}",1,NA
SS1651868827795,US,monkpic1,"{""si_li_monkpic1"":""That he hasn't seen his family and he was homesick. ""}",1,NA
SS1651868828049,US,monkpic1,"{""si_li_monkpic1"":""He missed his family and friends (parents). ""}",1,NA
SS1651868830966,US,monkpic1,"{""si_li_monkpic1"":""homesick\n""}",1,NA
SS1651868834466,US,monkpic1,"{""si_li_monkpic1"":""he was homesick""}",1,NA
SS1651868836129,US,monkpic1,"{""si_li_monkpic1"":""he was homesick""}",1,NA
SS1651868837282,US,monkpic1,"{""si_li_monkpic1"":""He was homesick and hadn't been able to visit or see his parents or home since arriving at the temple.""}",1,NA
SS1651868839147,US,monkpic1,"{""si_li_monkpic1"":""He missed being home because he's parents lived far""}",1,NA
SS1651868839906,US,monkpic1,"{""si_li_monkpic1"":""he was homesick and away from his family""}",1,NA
SS1651868840289,US,monkpic1,"{""si_li_monkpic1"":""He was homesick and had not seen his parents recently.""}",1,NA
SS1651868840790,US,monkpic1,"{""si_li_monkpic1"":""he was homesick to see his parents.""}",1,NA
SS1651868850581,US,monkpic1,"{""si_li_monkpic1"":""He wasn't able to see his family""}",1,NA
SS1651868852345,US,monkpic1,"{""si_li_monkpic1"":""homesick""}",1,NA
SS1651868868975,US,monkpic1,"{""si_li_monkpic1"":""He was homesick \n""}",1,NA
SS1651868873914,US,monkpic1,"{""si_li_monkpic1"":""he was homesick""}",1,NA
SS1651868876318,US,monkpic1,"{""si_li_monkpic1"":""he lived far away from his parents whom he could not see often.""}",1,NA
SS1651868901145,US,monkpic1,"{""si_li_monkpic1"":""because he was homesick""}",1,NA
SS1651868924360,US,monkpic1,"{""si_li_monkpic1"":""he was homesick""}",1,NA
SS1651868966456,US,monkpic1,"{""si_li_monkpic1"":""He was homesick""}",1,NA
SS1651869014963,US,monkpic1,"{""si_li_monkpic1"":""he was homesick. He hadn't been able to see his parents since he first left.""}",1,NA
SS1651869017878,US,monkpic1,"{""si_li_monkpic1"":""He was homesick and had not seen his parents in a long time.""}",1,NA
SS1651869021473,US,monkpic1,"{""si_li_monkpic1"":""he was homesick ""}",1,NA
SS1651869024622,US,monkpic1,"{""si_li_monkpic1"":""He was homesick.""}",1,NA
SS1651869038791,US,monkpic1,"{""si_li_monkpic1"":""He was homesick and couldn't see his parents.""}",1,NA
SS1651869076619,US,monkpic1,"{""si_li_monkpic1"":""He was homesick and couldnt visit his parents\n""}",1,NA
SS1651869096666,US,monkpic1,"{""si_li_monkpic1"":""He was homesick and missed his family""}",1,NA
SS1651869107778,US,monkpic1,"{""si_li_monkpic1"":""he was homesick""}",1,NA
SS1651869115143,US,monkpic1,"{""si_li_monkpic1"":""He was homesick from not seeing his family in a long time.""}",1,NA
SS1651869117517,US,monkpic1,"{""si_li_monkpic1"":""he missed his home""}",1,NA
SS1651869119140,US,monkpic1,"{""si_li_monkpic1"":""He had not visited his home since he got to the temple.""}",1,NA
SS1651869128913,US,monkpic1,"{""si_li_monkpic1"":""He was homesick""}",1,NA
SS1651869192697,US,monkpic1,"{""si_li_monkpic1"":""He was homesick. His family lived far away so he couldn't visit and they couldn't visit.""}",1,NA
SS1651869198002,US,monkpic1,"{""si_li_monkpic1"":""Because his parents were far away and he couldn't see them.""}",1,NA
SS1651869512955,US,monkpic1,"{""si_li_monkpic1"":""He was homesick and couldnt see his parents.""}",1,NA
SS1651869609511,US,monkpic1,"{""si_li_monkpic1"":""He was homesick and unhappy. His parents live far away and they can't see one another.""}",1,NA
SS1651869808693,US,monkpic1,"{""si_li_monkpic1"":""He was homesick because he couldn't go home to see his family""}",1,NA
SS1651869849200,US,monkpic1,"{""si_li_monkpic1"":""He was very homesick""}",1,NA
SS1651870014949,US,monkpic1,"{""si_li_monkpic1"":""His parents hadn't come to visit""}",1,NA
SS1651870238624,US,monkpic1,"{""si_li_monkpic1"":""He was homesick""}",1,NA
SS1651870376242,US,monkpic1,"{""si_li_monkpic1"":""He was homesick""}",1,NA
SS1651870443746,US,monkpic1,"{""si_li_monkpic1"":""he missed his parents""}",1,NA
SS1651871550730,US,monkpic1,"{""si_li_monkpic1"":""homesick\n""}",1,NA
SS1651871841115,US,monkpic1,"{""si_li_monkpic1"":""Because his parents lived far away and couldn't see them, he was homesick""}",1,NA
SS1651871889261,US,monkpic1,"{""si_li_monkpic1"":""He could not visit his parents""}",1,NA
SS1651872480719,US,monkpic1,"{""si_li_monkpic1"":""He was homesick and missed his parents.""}",1,NA
SS1651873332890,US,monkpic1,"{""si_li_monkpic1"":""he was homesick.""}",1,NA
SS1651873359386,US,monkpic1,"{""si_li_monkpic1"":""He was homesick.""}",1,NA
SS1651878926426,US,monkpic1,"{""si_li_monkpic1"":""He missed his parents and was homesick.""}",1,NA
SS1651878928252,US,monkpic1,"{""si_li_monkpic1"":""he missed his parents""}",1,NA
SS1651616817210,US,monkpic2,"{""si_li_monkpic2"":""His own notebooks to draw in""}",1,NA
SS1651616819170,US,monkpic2,"{""si_li_monkpic2"":""Notebooks to draw in""}",1,NA
SS1651616821119,US,monkpic2,"{""si_li_monkpic2"":""notebooks to draw in""}",1,NA
SS1651616823657,US,monkpic2,"{""si_li_monkpic2"":""Some of his notebooks so Bob could draw in them.""}",1,NA
SS1651616824013,US,monkpic2,"{""si_li_monkpic2"":""notebook""}",1,NA
SS1651616827589,US,monkpic2,"{""si_li_monkpic2"":""drawing help""}",1,NA
SS1651616829561,US,monkpic2,"{""si_li_monkpic2"":""note books to draw in""}",1,NA
SS1651616834023,US,monkpic2,"{""si_li_monkpic2"":""notebooks to draw in""}",1,NA
SS1651616835091,US,monkpic2,"{""si_li_monkpic2"":""a notebook""}",1,NA
SS1651616837719,US,monkpic2,"{""si_li_monkpic2"":""notebooks to draw in""}",1,NA
SS1651616838947,US,monkpic2,"{""si_li_monkpic2"":""Some of his own notebooks""}",1,NA
SS1651616839031,US,monkpic2,"{""si_li_monkpic2"":""notebooks""}",1,NA
SS1651616839120,US,monkpic2,"{""si_li_monkpic2"":""\n\nnotebooks to draw in.""}",1,NA
SS1651616839551,US,monkpic2,"{""si_li_monkpic2"":""A book?""}",1,NA
SS1651616839622,US,monkpic2,"{""si_li_monkpic2"":""notebooks to draw in""}",1,NA
SS1651616840889,US,monkpic2,"{""si_li_monkpic2"":""Notebooks for Bob to draw in.""}",1,NA
SS1651616841722,US,monkpic2,"{""si_li_monkpic2"":""Some of his notebooks to draw in.\n""}",1,NA
SS1651616841972,US,monkpic2,"{""si_li_monkpic2"":""some notebooks""}",1,NA
SS1651616843053,US,monkpic2,"{""si_li_monkpic2"":""notebooks to draw in""}",1,NA
SS1651616844450,US,monkpic2,"{""si_li_monkpic2"":""Notebooks""}",1,NA
SS1651616844684,US,monkpic2,"{""si_li_monkpic2"":""notebooks to draw""}",1,NA
SS1651616844911,US,monkpic2,"{""si_li_monkpic2"":""He brought him some of his own notebooks.""}",1,NA
SS1651616846951,US,monkpic2,"{""si_li_monkpic2"":""pictures""}",0,NA
SS1651616850845,US,monkpic2,"{""si_li_monkpic2"":""He brought his notebook.""}",1,NA
SS1651616854167,US,monkpic2,"{""si_li_monkpic2"":""notebooks to draw in""}",1,NA
SS1651616854402,US,monkpic2,"{""si_li_monkpic2"":""Some of his own notebooks to draw in.""}",1,NA
SS1651616857792,US,monkpic2,"{""si_li_monkpic2"":""dont recall""}",0,NA
SS1651616858489,US,monkpic2,"{""si_li_monkpic2"":""notebooks to draw\n""}",1,NA
SS1651616858633,US,monkpic2,"{""si_li_monkpic2"":""notebooks for bob to draw in.""}",1,NA
SS1651616860080,US,monkpic2,"{""si_li_monkpic2"":""Leo brought Bob his own notebooks for Bob to draw in.""}",1,NA
SS1651616860708,US,monkpic2,"{""si_li_monkpic2"":"" some of his own notebooks to draw in.""}",1,NA
SS1651616861128,US,monkpic2,"{""si_li_monkpic2"":""food""}",0,NA
SS1651616861546,US,monkpic2,"{""si_li_monkpic2"":""He brought some of his notebooks""}",1,NA
SS1651616863114,US,monkpic2,"{""si_li_monkpic2"":""Bring his own notebooks to draw in. ""}",1,NA
SS1651616863145,US,monkpic2,"{""si_li_monkpic2"":""Some of his notebooks to draw in.""}",1,NA
SS1651616876627,US,monkpic2,"{""si_li_monkpic2"":""his own notebooks to draw in""}",1,NA
SS1651616909217,US,monkpic2,"{""si_li_monkpic2"":""notebooks""}",1,NA
SS1651616969092,US,monkpic2,"{""si_li_monkpic2"":""Notebooks to draw in""}",1,NA
SS1651616982939,US,monkpic2,"{""si_li_monkpic2"":""Some of his own notebooks.""}",1,NA
SS1651617013503,US,monkpic2,"{""si_li_monkpic2"":""old notebooks""}",1,NA
SS1651617033971,US,monkpic2,"{""si_li_monkpic2"":""meal""}",0,NA
SS1651617071100,US,monkpic2,"{""si_li_monkpic2"":""A notebook""}",1,NA
SS1651617143573,US,monkpic2,"{""si_li_monkpic2"":""Notebooks""}",1,NA
SS1651617282312,US,monkpic2,"{""si_li_monkpic2"":""He brought him food.""}",0,NA
SS1651617310480,US,monkpic2,"{""si_li_monkpic2"":""Notebooks to draw in""}",1,NA
SS1651624230659,US,monkpic2,"{""si_li_monkpic2"":""some of his own notebooks to draw in""}",1,NA
SS1651678198123,US,monkpic2,"{""si_li_monkpic2"":""A notebook""}",1,NA
SS1651678202019,US,monkpic2,"{""si_li_monkpic2"":""Paper notebooks and companionship ""}",1,NA
SS1651678206055,US,monkpic2,"{""si_li_monkpic2"":""notebooks""}",1,NA
SS1651678216185,US,monkpic2,"{""si_li_monkpic2"":""Notebooks to draw""}",1,NA
SS1651678216437,US,monkpic2,"{""si_li_monkpic2"":""Some notebooks so Bob could continue drawing in the hole in the tree.""}",1,NA
SS1651678218891,US,monkpic2,"{""si_li_monkpic2"":""Notebooks to draw in""}",1,NA
SS1651678220434,US,monkpic2,"{""si_li_monkpic2"":""notebooks to draw""}",1,NA
SS1651678221331,US,monkpic2,"{""si_li_monkpic2"":""notebooks to draw in""}",1,NA
SS1651678224995,US,monkpic2,"{""si_li_monkpic2"":""notebooks""}",1,NA
SS1651678226524,US,monkpic2,"{""si_li_monkpic2"":""notebooks""}",1,NA
SS1651678227696,US,monkpic2,"{""si_li_monkpic2"":""Notebooks to draw in ""}",1,NA
SS1651678229872,US,monkpic2,"{""si_li_monkpic2"":""drawings from his own books""}",1,NA
SS1651678232565,US,monkpic2,"{""si_li_monkpic2"":""Notebooks to draw in""}",1,NA
SS1651678239759,US,monkpic2,"{""si_li_monkpic2"":""His own notebooks to draw in.""}",1,NA
SS1651678242246,US,monkpic2,"{""si_li_monkpic2"":""Some books for bob to draw in.""}",1,NA
SS1651678243882,US,monkpic2,"{""si_li_monkpic2"":""Some of his notebooks to draw in""}",1,NA
SS1651678244241,US,monkpic2,"{""si_li_monkpic2"":""Some of his own books to draw in.""}",1,NA
SS1651678245327,US,monkpic2,"{""si_li_monkpic2"":""Notebooks so he could draw in the hole in the tree""}",1,NA
SS1651678246113,US,monkpic2,"{""si_li_monkpic2"":""Notebooks""}",1,NA
SS1651678246330,US,monkpic2,"{""si_li_monkpic2"":""Leo brought Bob notebooks so Bob could draw and alleviate his homesickness. ""}",1,NA
SS1651678248637,US,monkpic2,"{""si_li_monkpic2"":""Some notebooks for Bob to draw in. ""}",1,NA
SS1651678248989,US,monkpic2,"{""si_li_monkpic2"":""Some of his old notebooks so nVBob could draw in them""}",1,NA
SS1651678249603,US,monkpic2,"{""si_li_monkpic2"":""Notebooks to draw in.""}",1,NA
SS1651678250397,US,monkpic2,"{""si_li_monkpic2"":""Notebooks to draw in.""}",1,NA
SS1651678252363,US,monkpic2,"{""si_li_monkpic2"":""Some of his own notebooks.""}",1,NA
SS1651678252935,US,monkpic2,"{""si_li_monkpic2"":""The book of pictures""}",1,NA
SS1651678253736,US,monkpic2,"{""si_li_monkpic2"":""he brought him notebook""}",1,NA
SS1651678256204,US,monkpic2,"{""si_li_monkpic2"":""notebook to draw in""}",1,NA
SS1651678257395,US,monkpic2,"{""si_li_monkpic2"":""Some of his own notebooks to draw in.""}",1,NA
SS1651678258791,US,monkpic2,"{""si_li_monkpic2"":""Some of his own notebooks so that Bob could draw in them.""}",1,NA
SS1651678259296,US,monkpic2,"{""si_li_monkpic2"":""Some notebooks for him to draw in.""}",1,NA
SS1651678260164,US,monkpic2,"{""si_li_monkpic2"":""Notebooks""}",1,NA
SS1651678260331,US,monkpic2,"{""si_li_monkpic2"":""Some of his own notebooks to draw in.""}",1,NA
SS1651678260663,US,monkpic2,"{""si_li_monkpic2"":""Notebooks""}",1,NA
SS1651678261063,US,monkpic2,"{""si_li_monkpic2"":""notebooks to draw in""}",1,NA
SS1651678261912,US,monkpic2,"{""si_li_monkpic2"":""some of his own notebooks to draw in""}",1,NA
SS1651678262590,US,monkpic2,"{""si_li_monkpic2"":""notebooks to draw in\n""}",1,NA
SS1651678262854,US,monkpic2,"{""si_li_monkpic2"":""Notebooks to draw in.""}",1,NA
SS1651678263725,US,monkpic2,"{""si_li_monkpic2"":""Notebooks to draw in.""}",1,NA
SS1651678265100,US,monkpic2,"{""si_li_monkpic2"":""notebooks to draw in""}",1,NA
SS1651678265263,US,monkpic2,"{""si_li_monkpic2"":""Some of his own notebooks""}",1,NA
SS1651678267011,US,monkpic2,"{""si_li_monkpic2"":""Notebooks to draw in.""}",1,NA
SS1651678267140,US,monkpic2,"{""si_li_monkpic2"":""notebooks""}",1,NA
SS1651678267405,US,monkpic2,"{""si_li_monkpic2"":""old noetbooks""}",1,NA
SS1651678268119,US,monkpic2,"{""si_li_monkpic2"":""His own notebooks.""}",1,NA
SS1651678270245,US,monkpic2,"{""si_li_monkpic2"":""notebooks to draw in""}",1,NA
SS1651678270524,US,monkpic2,"{""si_li_monkpic2"":""He brought him notebooks.""}",1,NA
SS1651678271326,US,monkpic2,"{""si_li_monkpic2"":""Notebooks\n""}",1,NA
SS1651678274966,US,monkpic2,"{""si_li_monkpic2"":""notebooks to draw in""}",1,NA
SS1651678278178,US,monkpic2,"{""si_li_monkpic2"":""notebooks""}",1,NA
SS1651678298946,US,monkpic2,"{""si_li_monkpic2"":""notebooks""}",1,NA
SS1651678302508,US,monkpic2,"{""si_li_monkpic2"":""Some of his own notebooks to draw in.""}",1,NA
SS1651678327719,US,monkpic2,"{""si_li_monkpic2"":""Some of his notebooks so he could draw in them.""}",1,NA
SS1651678328286,US,monkpic2,"{""si_li_monkpic2"":""Notebooks to draw in""}",1,NA
SS1651678331156,US,monkpic2,"{""si_li_monkpic2"":""Some of his notebooks""}",1,NA
SS1651678353530,US,monkpic2,"{""si_li_monkpic2"":""notebook\n""}",1,NA
SS1651678384991,US,monkpic2,"{""si_li_monkpic2"":""Leo brought Bob some of his own notebooks to draw on.""}",1,NA
SS1651678386286,US,monkpic2,"{""si_li_monkpic2"":""notebooks""}",1,NA
SS1651678409670,US,monkpic2,"{""si_li_monkpic2"":""Some notebooks to draw in.""}",1,NA
SS1651678434328,US,monkpic2,"{""si_li_monkpic2"":""Notebooks to draw in.""}",1,NA
SS1651678459452,US,monkpic2,"{""si_li_monkpic2"":""Leo brought Bob some of his own notebooks to draw in.""}",1,NA
SS1651678462364,US,monkpic2,"{""si_li_monkpic2"":""Leo brought Bob some of his notebooks to draw in.""}",1,NA
SS1651678474300,US,monkpic2,"{""si_li_monkpic2"":""Notebooks""}",1,NA
SS1651678537895,US,monkpic2,"{""si_li_monkpic2"":""Notebooks to draw in.""}",1,NA
SS1651678538948,US,monkpic2,"{""si_li_monkpic2"":""notebooks""}",1,NA
SS1651678556653,US,monkpic2,"{""si_li_monkpic2"":""Notebooks.""}",1,NA
SS1651678559284,US,monkpic2,"{""si_li_monkpic2"":""pencils""}",0,NA
SS1651678574838,US,monkpic2,"{""si_li_monkpic2"":""Notebook""}",1,NA
